date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率
2018-09-12,24589968000.0,17.7297,0.0561,29.1466,23.1097,19.9264,2.4060,0.0000,5.2138,4.0496,3.0253,1.9525,0.0000,4.1668,3.3363,2.8251,0.0183
2018-09-11,25010895000.0,18.0332,0.0679,29.1466,23.1098,19.9264,2.4472,0.0009,5.2138,4.0528,3.0260,1.9859,0.0009,4.1668,3.3394,2.8251,0.0180
2018-09-10,25363299000.0,18.2873,0.0774,29.1918,23.1132,19.9274,2.4817,0.0022,5.2138,4.0561,3.0264,2.0139,0.0013,4.1668,3.3405,2.8260,0.0178
2018-09-07,25598235000.0,18.4567,0.0891,29.2323,23.1176,19.9314,2.5047,0.0030,5.2138,4.0613,3.0278,2.0326,0.0030,4.1668,3.3422,2.8264,0.0176
2018-09-06,25794015000.0,18.5979,0.0996,29.2323,23.1185,19.9341,2.5238,0.0078,5.2138,4.0621,3.0287,2.0481,0.0057,4.1668,3.3425,2.8265,0.0175
2018-09-05,25676547000.0,18.5132,0.0926,29.2323,23.1207,19.9371,2.5123,0.0043,5.2138,4.0629,3.0299,2.0388,0.0030,4.1668,3.3429,2.8270,0.0175
2018-09-04,26156208000.0,18.8590,0.1157,29.2332,23.1276,19.9460,2.5593,0.0161,5.2155,4.0638,3.0308,2.0769,0.0100,4.1668,3.3433,2.8270,0.0172
2018-09-03,25764648000.0,18.5767,0.0961,29.2519,23.1338,19.9491,2.5210,0.0061,5.2196,4.0647,3.0319,2.0458,0.0035,4.1708,3.3443,2.8281,0.0175
2018-08-31,25764648000.0,18.5767,0.0962,29.2519,23.1344,19.9523,2.5210,0.0061,5.2196,4.0647,3.0323,2.0458,0.0035,4.1708,3.3450,2.8281,0.0175
2018-08-30,25764648000.0,18.5767,0.0962,29.2614,23.1344,19.9523,2.5210,0.0061,5.2222,4.0655,3.0323,2.0458,0.0035,4.1717,3.3458,2.8281,0.0175
2018-08-29,25833171000.0,18.6261,0.0984,29.2614,23.1344,19.9561,2.5277,0.0065,5.2222,4.0664,3.0359,2.0512,0.0044,4.1717,3.3467,2.8293,0.0174
2018-08-28,25725492000.0,18.5485,0.0946,29.2614,23.1398,19.9567,2.5171,0.0052,5.2222,4.0672,3.0370,2.0427,0.0031,4.1717,3.3469,2.8293,0.0175
2018-08-27,25921272000.0,18.6896,0.1011,29.2614,23.1451,19.9567,2.5363,0.0087,5.2222,4.0680,3.0373,2.0582,0.0044,4.1717,3.3472,2.8301,0.0174
2018-08-24,25402455000.0,18.3155,0.0794,29.2614,23.1459,19.9658,2.4855,0.0022,5.2222,4.0708,3.0378,2.0170,0.0013,4.1717,3.3473,2.8304,0.0177
2018-08-23,24697647000.0,17.8074,0.0589,29.2614,23.1468,19.9658,2.4166,0.0000,5.2240,4.0735,3.0378,1.9611,0.0000,4.1721,3.3475,2.8304,0.0182
2018-08-22,25187097000.0,18.6584,0.0982,29.2614,23.1477,19.9696,2.5670,0.0148,5.2240,4.0751,3.0407,2.0914,0.0074,4.1721,3.3475,2.8304,0.0179
2018-08-21,25010895000.0,18.5278,0.0921,29.2614,23.1487,19.9785,2.5490,0.0100,5.2240,4.0766,3.0414,2.0767,0.0061,4.1721,3.3475,2.8304,0.0180
2018-08-20,24668280000.0,18.2740,0.0769,29.2614,23.1538,19.9785,2.5141,0.0035,5.2240,4.0782,3.0429,2.0483,0.0026,4.1721,3.3478,2.8304,0.0183
2018-08-17,24648702000.0,18.2595,0.0765,29.2614,23.1589,19.9930,2.5121,0.0031,5.2240,4.0798,3.0429,2.0467,0.0022,4.1721,3.3481,2.8310,0.0183
2018-08-16,24824904000.0,18.3901,0.0848,29.2781,23.1616,19.9930,2.5301,0.0052,5.2270,4.0799,3.0429,2.0613,0.0031,4.1721,3.3498,2.8310,0.0181
2018-08-15,24854271000.0,18.4118,0.0862,29.2781,23.1642,20.0016,2.5331,0.0057,5.2270,4.0800,3.0447,2.0637,0.0035,4.1721,3.3515,2.8313,0.0181
2018-08-14,25098996000.0,18.5931,0.0941,29.2781,23.1740,20.0114,2.5580,0.0101,5.2270,4.0803,3.0451,2.0841,0.0048,4.1721,3.3523,2.8327,0.0179
2018-08-13,25265409000.0,18.7164,0.0994,29.2781,23.1837,20.0144,2.5750,0.0127,5.2270,4.0807,3.0457,2.0979,0.0048,4.1721,3.3532,2.8341,0.0178
2018-08-10,24864060000.0,18.4191,0.0863,29.2781,23.1973,20.0165,2.5341,0.0057,5.2270,4.0811,3.0464,2.0645,0.0035,4.1721,3.3548,2.8375,0.0181
2018-08-09,24766170000.0,18.3466,0.0806,29.2940,23.2110,20.0165,2.5241,0.0039,5.2278,4.0814,3.0464,2.0564,0.0022,4.1735,3.3564,2.8375,0.0182
2018-08-08,24413766000.0,18.0855,0.0688,29.2940,23.2132,20.0170,2.4882,0.0018,5.2278,4.0814,3.0488,2.0272,0.0018,4.1735,3.3566,2.8377,0.0184
2018-08-07,24051573000.0,17.8172,0.0601,29.2940,23.2154,20.0172,2.4513,0.0004,5.2278,4.0814,3.0518,1.9971,0.0004,4.1735,3.3567,2.8377,0.0187
2018-08-06,23757903000.0,17.5996,0.0522,29.2940,23.2170,20.0177,2.4213,0.0000,5.2278,4.0832,3.0523,1.9727,0.0000,4.1735,3.3568,2.8391,0.0190
2018-08-03,24335454000.0,18.0275,0.0658,29.2940,23.2186,20.0241,2.4802,0.0004,5.2278,4.0850,3.0532,2.0207,0.0004,4.1735,3.3568,2.8391,0.0185
2018-08-02,24315876000.0,18.0130,0.0646,29.3040,23.2186,20.0241,2.4782,0.0000,5.2302,4.0850,3.0532,2.0190,0.0000,4.1755,3.3581,2.8391,0.0185
2018-08-01,24942372000.0,18.4771,0.0861,29.3040,23.2186,20.0251,2.5420,0.0035,5.2302,4.0851,3.0535,2.0710,0.0009,4.1755,3.3595,2.8396,0.0181
2018-07-31,24815115000.0,18.3828,0.0822,29.3040,23.2264,20.0327,2.5291,0.0018,5.2302,4.0871,3.0566,2.0605,0.0000,4.1755,3.3596,2.8410,0.0181
2018-07-30,24844482000.0,18.4046,0.0831,29.3040,23.2341,20.0343,2.5321,0.0022,5.2302,4.0891,3.0571,2.0629,0.0000,4.1755,3.3596,2.8410,0.0181
2018-07-27,25020684000.0,18.5351,0.0871,29.3040,23.2347,20.0362,2.5500,0.0044,5.2302,4.0895,3.0577,2.0775,0.0000,4.1755,3.3602,2.8432,0.0180
2018-07-26,25725492000.0,19.0572,0.1180,29.3045,23.2352,20.0362,2.6219,0.0154,5.2302,4.0898,3.0577,2.1361,0.0000,4.1755,3.3608,2.8432,0.0175
2018-07-25,26479245000.0,19.6156,0.1620,29.3045,23.2440,20.0463,2.6987,0.0401,5.2302,4.0906,3.0578,2.1987,0.0040,4.1755,3.3616,2.8433,0.0170
2018-07-24,26410722000.0,19.5648,0.1573,29.3045,23.2528,20.0622,2.6917,0.0361,5.2302,4.0915,3.0578,2.1930,0.0031,4.1755,3.3623,2.8442,0.0170
2018-07-23,26136630000.0,19.3618,0.1424,29.3045,23.2534,20.0630,2.6638,0.0278,5.2302,4.0923,3.0583,2.1702,0.0009,4.1755,3.3625,2.8458,0.0172
2018-07-20,27370044000.0,20.2755,0.2275,29.3045,23.2540,20.0638,2.7895,0.0763,5.2302,4.0932,3.0583,2.2726,0.0159,4.1755,3.3626,2.8462,0.0165
2018-07-19,27095952000.0,20.0724,0.2020,29.3045,23.2559,20.0630,2.7615,0.0631,5.2321,4.0933,3.0583,2.2499,0.0097,4.1761,3.3631,2.8462,0.0166
2018-07-18,27086163000.0,20.0652,0.2008,29.3045,23.2579,20.0630,2.7605,0.0627,5.2321,4.0935,3.0593,2.2491,0.0093,4.1761,3.3636,2.8465,0.0166
2018-07-17,27536457000.0,20.3988,0.2437,29.3045,23.2579,20.0630,2.8064,0.0826,5.2321,4.0957,3.0593,2.2864,0.0190,4.1761,3.3645,2.8465,0.0164
2018-07-16,27751815000.0,20.5583,0.2663,29.3045,23.2579,20.0630,2.8284,0.0910,5.2321,4.0978,3.0600,2.3043,0.0234,4.1761,3.3655,2.8467,0.0162
2018-07-13,27575613000.0,20.4278,0.2475,29.3045,23.2632,20.0630,2.8104,0.0844,5.2321,4.0997,3.0614,2.2897,0.0208,4.1761,3.3658,2.8492,0.0163
2018-07-12,27409200000.0,20.3045,0.2312,29.3069,23.2684,20.0622,2.7935,0.0760,5.2327,4.1015,3.0614,2.2759,0.0155,4.1769,3.3662,2.8492,0.0164
2018-07-11,26675025000.0,19.7606,0.1707,29.3069,23.2697,20.0622,2.7186,0.0451,5.2327,4.1015,3.0623,2.2149,0.0031,4.1769,3.3665,2.8504,0.0169
2018-07-10,26821860000.0,19.8694,0.1819,29.3069,23.2710,20.0630,2.7336,0.0496,5.2327,4.1015,3.0623,2.2271,0.0053,4.1769,3.3669,2.8510,0.0168
2018-07-09,26782704000.0,19.8404,0.1780,29.3069,23.2744,20.0638,2.7296,0.0478,5.2327,4.1032,3.0623,2.2239,0.0044,4.1769,3.3673,2.8516,0.0168
2018-07-06,25960428000.0,19.2312,0.1306,29.3069,23.2778,20.0712,2.6458,0.0186,5.2327,4.1049,3.0637,2.1556,0.0000,4.1769,3.3677,2.8528,0.0173
2018-07-05,26136630000.0,19.3618,0.1427,29.3325,23.2782,20.0712,2.6638,0.0275,5.2332,4.1102,3.0637,2.1702,0.0004,4.1784,3.3683,2.8528,0.0172
2018-07-04,26273676000.0,19.4633,0.1507,29.3325,23.2785,20.0716,2.6777,0.0310,5.2332,4.1155,3.0638,2.1816,0.0009,4.1784,3.3689,2.8528,0.0171
2018-07-03,27497301000.0,20.3698,0.2377,29.3325,23.2805,20.0790,2.8024,0.0776,5.2332,4.1157,3.0646,2.2832,0.0151,4.1784,3.3711,2.8532,0.0164
2018-07-02,27047007000.0,20.0362,0.1969,29.3378,23.2864,20.0790,2.7565,0.0590,5.2371,4.1169,3.0656,2.2458,0.0058,4.1786,3.3732,2.8533,0.0166
2018-06-29,27242787000.0,20.1812,0.2115,29.3512,23.2927,20.0849,2.7765,0.0661,5.2382,4.1198,3.0664,2.2621,0.0075,4.1815,3.3732,2.8554,0.0165
2018-06-28,26410722000.0,19.5648,0.1566,29.3512,23.2952,20.0849,2.6917,0.0346,5.2382,4.1216,3.0665,2.1930,0.0013,4.1815,3.3732,2.8555,0.0170
2018-06-27,26861016000.0,19.8984,0.1823,29.3593,23.2963,20.0866,2.7376,0.0492,5.2382,4.1216,3.0665,2.2304,0.0031,4.1894,3.3737,2.8556,0.0168
2018-06-26,27624558000.0,20.4640,0.2484,29.3593,23.2996,20.0975,2.8154,0.0799,5.2388,4.1216,3.0679,2.2938,0.0155,4.1916,3.3751,2.8563,0.0163
2018-06-25,27781182000.0,20.5800,0.2644,29.3593,23.2996,20.0975,2.8314,0.0865,5.2400,4.1267,3.0689,2.3068,0.0191,4.1929,3.3771,2.8565,0.0162
2018-06-22,27732237000.0,20.5438,0.2594,29.4282,23.3055,20.0975,2.8264,0.0843,5.2498,4.1282,3.0713,2.3027,0.0169,4.1976,3.3773,2.8566,0.0162
2018-06-21,26900172000.0,19.9274,0.1846,29.4282,23.3090,20.0975,2.7416,0.0506,5.2498,4.1283,3.0715,2.2336,0.0031,4.1976,3.3776,2.8579,0.0167
2018-06-20,27771393000.0,20.5728,0.2626,29.4372,23.3124,20.1027,2.7062,0.0382,5.2507,4.1288,3.0728,2.3059,0.0173,4.1978,3.3790,2.8579,0.0162
2018-06-19,27017640000.0,20.0144,0.1917,29.4608,23.3183,20.1027,2.6327,0.0173,5.2507,4.1317,3.0744,2.2434,0.0035,4.1982,3.3793,2.8583,0.0167
2018-06-15,28505568000.0,21.1167,0.3187,29.5445,23.3507,20.1071,2.7777,0.0638,5.2642,4.1358,3.0762,2.3669,0.0363,4.2072,3.3824,2.8590,0.0158
2018-06-14,28564302000.0,21.1602,0.3224,29.5445,23.3536,20.1071,2.7834,0.0670,5.2642,4.1359,3.0773,2.3718,0.0368,4.2072,3.3827,2.8598,0.0158
2018-06-13,29112486000.0,21.5663,0.3601,29.5855,23.3566,20.1071,2.8369,0.0860,5.2743,4.1361,3.0782,2.4173,0.0514,4.2072,3.3835,2.8602,0.0155
2018-06-12,29327844000.0,21.7258,0.3738,29.6053,23.3580,20.1071,2.8578,0.0936,5.2772,4.1372,3.0783,2.4352,0.0559,4.2076,3.3841,2.8613,0.0154
2018-06-11,28466412000.0,21.0877,0.3162,29.6333,23.3602,20.1071,2.7739,0.0634,5.2877,4.1407,3.0793,2.3637,0.0346,4.2092,3.3850,2.8614,0.0158
2018-06-08,28906917000.0,21.4140,0.3486,29.6418,23.3625,20.1071,2.8168,0.0772,5.2891,4.1442,3.0801,2.4002,0.0470,4.2092,3.3861,2.8641,0.0156
2018-06-07,29278899000.0,21.6895,0.3713,29.6418,23.3639,20.1071,2.8531,0.0909,5.2891,4.1453,3.0804,2.4311,0.0532,4.2092,3.3863,2.8655,0.0154
2018-06-06,29660670000.0,21.9724,0.3931,29.6418,23.3748,20.1071,2.8903,0.1056,5.2945,4.1465,3.0817,2.4628,0.0626,4.2096,3.3870,2.8659,0.0152
2018-06-05,29406156000.0,21.7838,0.3793,29.6517,23.3804,20.1071,2.8655,0.0958,5.2985,4.1468,3.0819,2.4417,0.0555,4.2099,3.3885,2.8684,0.0153
2018-06-04,28417467000.0,21.0514,0.3114,29.6662,23.3804,20.1071,2.7691,0.0612,5.3055,4.1468,3.0819,2.3596,0.0337,4.2111,3.3885,2.8684,0.0158
2018-06-01,27800760000.0,20.5946,0.2643,29.6757,23.4149,20.1071,2.7090,0.0395,5.3157,4.1478,3.0827,2.3084,0.0177,4.2156,3.3897,2.8684,0.0162
2018-05-31,28789449000.0,21.3270,0.3367,29.6757,23.4184,20.1071,2.8054,0.0728,5.3157,4.1478,3.0830,2.3905,0.0430,4.2156,3.3903,2.8697,0.0156
2018-05-30,27487512000.0,20.3625,0.2343,29.6820,23.4307,20.1071,2.6785,0.0306,5.3157,4.1518,3.0831,2.2824,0.0111,4.2175,3.3913,2.8710,0.0164
2018-05-29,27281943000.0,20.2102,0.2138,29.6942,23.4324,20.1071,2.6585,0.0226,5.3169,4.1522,3.0838,2.2653,0.0062,4.2205,3.3926,2.8716,0.0165
2018-05-28,28192320000.0,20.8846,0.2955,29.6979,23.4361,20.1071,2.7472,0.0506,5.3204,4.1523,3.0854,2.3409,0.0248,4.2209,3.3928,2.8721,0.0160
2018-05-25,28270632000.0,20.9426,0.2998,29.7066,23.4421,20.1071,2.7548,0.0537,5.3301,4.1531,3.0857,2.3474,0.0262,4.2219,3.3940,2.8722,0.0159
2018-05-24,28270632000.0,20.9426,0.2999,29.7066,23.4430,20.1071,2.7548,0.0537,5.3301,4.1531,3.0864,2.3474,0.0262,4.2219,3.3951,2.8728,0.0159
2018-05-23,28299999000.0,20.9644,0.3008,29.7066,23.4516,20.1071,2.7577,0.0541,5.3379,4.1535,3.0884,2.3498,0.0262,4.2219,3.3979,2.8741,0.0159
2018-05-22,28397889000.0,21.0369,0.3070,29.7254,23.4516,20.1071,2.7672,0.0563,5.3452,4.1536,3.0900,2.3580,0.0288,4.2255,3.3987,2.8744,0.0159
2018-05-21,28045485000.0,20.7758,0.2839,29.7263,23.4669,20.1071,2.7329,0.0448,5.3489,4.1576,3.0909,2.3287,0.0222,4.2291,3.3992,2.8750,0.0161
2018-05-18,28211898000.0,20.8991,0.2967,29.7507,23.4709,20.1071,2.7491,0.0501,5.3505,4.1595,3.0910,2.3425,0.0248,4.2296,3.3999,2.8750,0.0160
2018-05-17,27947595000.0,20.7033,0.2773,29.7507,23.4749,20.1071,2.7233,0.0417,5.3505,4.1602,3.0947,2.3206,0.0195,4.2296,3.4005,2.8756,0.0161
2018-05-16,28397889000.0,21.0369,0.3057,29.7534,23.4774,20.1071,2.7672,0.0550,5.3553,4.1619,3.0948,2.3580,0.0275,4.2325,3.4016,2.8785,0.0159
2018-05-15,27879072000.0,20.6526,0.2715,29.7555,23.5038,20.1071,2.7167,0.0404,5.3570,4.1633,3.0948,2.3149,0.0182,4.2357,3.4037,2.8795,0.0162
2018-05-14,27996540000.0,20.7396,0.2782,29.7569,23.5048,20.1071,2.7281,0.0421,5.3600,4.1635,3.0948,2.3246,0.0200,4.2357,3.4037,2.8795,0.0161
2018-05-11,27311310000.0,20.2320,0.2151,29.8000,23.5151,20.1071,2.6613,0.0231,5.3625,4.1644,3.0971,2.2677,0.0062,4.2376,3.4041,2.8808,0.0165
2018-05-10,27663714000.0,20.4930,0.2507,29.8000,23.5171,20.1071,2.6957,0.0342,5.3625,4.1644,3.0993,2.2970,0.0138,4.2376,3.4046,2.8818,0.0163
2018-05-09,27330888000.0,20.2465,0.2165,29.8486,23.5246,20.1071,2.6632,0.0244,5.3650,4.1653,3.0996,2.2694,0.0062,4.2397,3.4060,2.8821,0.0165
2018-05-08,27330888000.0,20.2465,0.2165,29.8615,23.5316,20.1071,2.6632,0.0244,5.3660,4.1686,3.1001,2.2694,0.0062,4.2401,3.4081,2.8821,0.0165
2018-05-07,26733759000.0,19.8041,0.1713,29.8682,23.5335,20.1071,2.6051,0.0129,5.3688,4.1702,3.1007,2.2198,0.0022,4.2403,3.4087,2.8827,0.0168
2018-05-04,26273676000.0,19.4633,0.1508,29.8939,23.5418,20.1085,2.5602,0.0062,5.3689,4.1758,3.1007,2.1816,0.0009,4.2458,3.4107,2.8833,0.0171
2018-05-03,26165997000.0,19.3835,0.1451,29.8939,23.5418,20.1145,2.5497,0.0040,5.3689,4.1762,3.1019,2.1726,0.0004,4.2458,3.4113,2.8834,0.0172
2018-05-02,26117052000.0,19.3473,0.1407,29.8939,23.5453,20.1154,2.5450,0.0027,5.3689,4.1762,3.1029,2.1686,0.0000,4.2458,3.4118,2.8838,0.0172
2018-04-27,25255620000.0,19.4022,0.1469,29.9073,23.5631,20.1159,2.5670,0.0062,5.3721,4.1763,3.1032,2.2712,0.0058,4.2484,3.4145,2.8845,0.0178
2018-04-26,24756381000.0,19.0187,0.1150,29.9073,23.5645,20.1183,2.5163,0.0009,5.3721,4.1774,3.1036,2.2263,0.0009,4.2484,3.4148,2.8872,0.0182
2018-04-25,25353510000.0,19.4774,0.1500,29.9146,23.5705,20.1230,2.5770,0.0062,5.3777,4.1789,3.1041,2.2800,0.0062,4.2511,3.4152,2.8881,0.0178
2018-04-24,25069629000.0,19.2593,0.1318,29.9465,23.5755,20.1237,2.5481,0.0027,5.3824,4.1797,3.1043,2.2545,0.0027,4.2523,3.4159,2.8893,0.0180
2018-04-23,24668280000.0,18.9510,0.1119,29.9491,23.5865,20.1242,2.5073,0.0004,5.3825,4.1803,3.1043,2.2184,0.0004,4.2529,3.4166,2.8926,0.0183
2018-04-20,24658491000.0,18.9435,0.1109,29.9660,23.6024,20.1306,2.5063,0.0000,5.3856,4.1803,3.1045,2.2175,0.0000,4.2613,3.4170,2.8933,0.0183
2018-04-19,25451400000.0,19.5526,0.1514,29.9660,23.6024,20.1339,2.5869,0.0062,5.3856,4.1804,3.1055,2.2888,0.0071,4.2613,3.4178,2.8938,0.0177
2018-04-18,24981528000.0,19.1917,0.1256,29.9687,23.6047,20.1401,2.5392,0.0009,5.3883,4.1816,3.1055,2.2466,0.0009,4.2614,3.4196,2.8968,0.0180
2018-04-17,25187097000.0,19.3496,0.1389,29.9856,23.6092,20.1516,2.5601,0.0027,5.3895,4.1846,3.1066,2.2650,0.0018,4.2616,3.4208,2.8977,0.0179
2018-04-16,25382877000.0,19.5000,0.1487,29.9884,23.6131,20.1516,2.5800,0.0040,5.3895,4.1868,3.1074,2.2826,0.0040,4.2638,3.4214,2.8981,0.0177
2018-04-13,25696125000.0,19.7406,0.1624,30.0666,23.6148,20.1526,2.6118,0.0080,5.3980,4.1906,3.1074,2.3108,0.0098,4.2689,3.4219,2.8981,0.0175
2018-04-12,26136630000.0,20.0790,0.1913,30.0666,23.6181,20.1542,2.6566,0.0146,5.3980,4.1908,3.1081,2.3504,0.0155,4.2689,3.4224,2.8985,0.0172
2018-04-11,26146419000.0,20.0866,0.1917,30.0822,23.6248,20.1572,2.6576,0.0151,5.3993,4.1918,3.1121,2.3513,0.0155,4.2739,3.4238,2.8986,0.0172
2018-04-10,26195364000.0,20.1242,0.1962,30.1042,23.6283,20.1616,2.6625,0.0164,5.4023,4.1929,3.1134,2.3557,0.0169,4.2786,3.4250,2.8995,0.0172
2018-04-09,26743548000.0,20.5453,0.2481,30.1056,23.6344,20.1657,2.7183,0.0306,5.4043,4.1943,3.1136,2.4050,0.0311,4.2820,3.4254,2.8997,0.0168
2018-04-04,26430300000.0,20.3046,0.2169,30.1405,23.6527,20.1657,2.6864,0.0226,5.4139,4.1954,3.1142,2.3768,0.0200,4.2859,3.4257,2.8997,0.0170
2018-04-03,26449878000.0,20.3197,0.2178,30.1449,23.6582,20.1657,2.6884,0.0231,5.4146,4.1962,3.1142,2.3786,0.0209,4.2859,3.4257,2.8998,0.0170
2018-04-02,26665236000.0,20.4851,0.2391,30.1449,23.6661,20.1657,2.7103,0.0280,5.4146,4.1970,3.1143,2.3980,0.0284,4.2939,3.4275,2.9008,0.0169
2018-03-30,26968695000.0,20.7183,0.2656,30.1692,23.6820,20.1657,2.7411,0.0346,5.4275,4.2001,3.1152,2.4253,0.0341,4.2997,3.4277,2.9016,0.0167
2018-03-29,26528190000.0,20.3798,0.2249,30.1692,23.6934,20.1657,2.6964,0.0244,5.4275,4.2003,3.1154,2.3856,0.0240,4.2997,3.4279,2.9016,0.0170
2018-03-28,26528190000.0,20.3798,0.2249,30.2328,23.7023,20.1657,2.6964,0.0244,5.4317,4.2006,3.1163,2.3856,0.0240,4.3000,3.4284,2.9019,0.0170
2018-03-27,26528190000.0,20.3798,0.2249,30.2396,23.7177,20.1657,2.6964,0.0244,5.4338,4.2044,3.1168,2.3856,0.0240,4.3062,3.4290,2.9019,0.0170
2018-03-26,26234520000.0,20.1542,0.1988,30.2401,23.7205,20.1657,2.6665,0.0173,5.4367,4.2046,3.1195,2.3592,0.0169,4.3080,3.4302,2.9031,0.0172
2018-03-23,25118574000.0,19.2969,0.1330,30.2620,23.7338,20.1686,2.5531,0.0013,5.4404,4.2053,3.1202,2.2589,0.0013,4.3127,3.4313,2.9031,0.0179
2018-03-22,26048529000.0,20.0114,0.1841,30.2620,23.7379,20.1762,2.6476,0.0115,5.4404,4.2054,3.1207,2.3425,0.0142,4.3127,3.4321,2.9048,0.0173
2018-03-21,26283465000.0,20.1918,0.2019,30.2622,23.7468,20.1799,2.6715,0.0173,5.4511,4.2071,3.1207,2.3636,0.0164,4.3160,3.4334,2.9070,0.0171
2018-03-20,26626080000.0,20.4551,0.2303,30.2743,23.7581,20.1799,2.7063,0.0231,5.4619,4.2088,3.1220,2.3944,0.0240,4.3206,3.4336,2.9082,0.0169
2018-03-19,25333932000.0,19.4624,0.1460,30.2790,23.7581,20.1799,2.5750,0.0031,5.4633,4.2113,3.1227,2.2782,0.0031,4.3221,3.4341,2.9094,0.0178
2018-03-16,24883638000.0,19.1164,0.1211,30.2819,23.7640,20.1827,2.5292,0.0004,5.4743,4.2129,3.1232,2.2378,0.0000,4.3245,3.4347,2.9094,0.0181
2018-03-15,25040262000.0,19.2368,0.1287,30.2819,23.7688,20.1838,2.5451,0.0004,5.4743,4.2131,3.1255,2.2518,0.0004,4.3245,3.4351,2.9098,0.0180
2018-03-14,25725492000.0,19.9785,0.1810,30.2827,23.7753,20.1914,2.7088,0.0222,5.4755,4.2189,3.1256,2.4973,0.0484,4.3257,3.4362,2.9132,0.0061
2018-03-13,25568868000.0,19.8569,0.1690,30.2865,23.7768,20.1995,2.6923,0.0200,5.4791,4.2205,3.1264,2.4821,0.0439,4.3300,3.4362,2.9165,0.0061
2018-03-12,25862538000.0,20.0849,0.1881,30.2987,23.7771,20.1997,2.7232,0.0235,5.4810,4.2214,3.1291,2.5106,0.0501,4.3351,3.4371,2.9189,0.0061
2018-03-09,25970217000.0,20.1686,0.1965,30.3015,23.8032,20.2024,2.7346,0.0262,5.5006,4.2227,3.1304,2.5210,0.0523,4.3442,3.4377,2.9220,0.0060
2018-03-08,26028951000.0,20.2142,0.2010,30.3015,23.8049,20.2039,2.7408,0.0275,5.5006,4.2232,3.1304,2.5267,0.0541,4.3442,3.4382,2.9231,0.0060
2018-03-07,25500345000.0,19.8037,0.1624,30.3108,23.8117,20.2039,2.6851,0.0186,5.5031,4.2234,3.1314,2.4754,0.0417,4.3461,3.4384,2.9235,0.0061
2018-03-06,25901694000.0,20.1154,0.1899,30.3124,23.8366,20.2072,2.7274,0.0231,5.5050,4.2248,3.1317,2.5144,0.0506,4.3510,3.4387,2.9243,0.0060
2018-03-05,24903216000.0,19.3399,0.1353,30.3164,23.8504,20.2218,2.6222,0.0071,5.5061,4.2258,3.1329,2.4174,0.0271,4.3560,3.4403,2.9243,0.0063
2018-03-02,24746592000.0,19.2183,0.1282,30.3332,23.8608,20.2272,2.6057,0.0053,5.5162,4.2294,3.1340,2.4022,0.0244,4.3582,3.4418,2.9251,0.0063
2018-03-01,24913005000.0,19.3475,0.1362,30.3332,23.8633,20.2350,2.6233,0.0067,5.5162,4.2302,3.1352,2.4184,0.0266,4.3582,3.4419,2.9259,0.0063
2018-02-28,24795537000.0,19.2563,0.1282,30.3712,23.8732,20.2394,2.6109,0.0053,5.5194,4.2330,3.1359,2.4070,0.0244,4.3658,3.4428,2.9259,0.0063
2018-02-27,24981528000.0,19.4008,0.1406,30.3760,23.8832,20.2446,2.6305,0.0067,5.5224,4.2338,3.1361,2.4250,0.0271,4.3712,3.4443,2.9262,0.0063
2018-02-26,24854271000.0,19.3019,0.1313,30.3914,23.8848,20.2522,2.6171,0.0053,5.5240,4.2356,3.1365,2.4127,0.0248,4.3733,3.4459,2.9262,0.0063
2018-02-23,24619335000.0,19.1195,0.1211,30.3920,23.8858,20.2527,2.5923,0.0035,5.5297,4.2381,3.1374,2.3899,0.0213,4.3754,3.4461,2.9269,0.0064
2018-02-22,24922794000.0,19.3551,0.1348,30.4081,23.8923,20.2572,2.6243,0.0053,5.5308,4.2389,3.1374,2.4193,0.0253,4.3755,3.4467,2.9269,0.0063
2018-02-14,24570390000.0,19.0815,0.1195,30.4324,23.9149,20.2589,2.5872,0.0031,5.5527,4.2410,3.1389,2.3851,0.0204,4.3799,3.4500,2.9285,0.0064
2018-02-13,24306087000.0,18.8762,0.1071,30.4324,23.9193,20.2589,2.5593,0.0009,5.5529,4.2439,3.1405,2.3595,0.0146,4.3820,3.4529,2.9289,0.0064
2018-02-12,24257142000.0,18.8382,0.1045,30.4324,23.9209,20.2640,2.5542,0.0004,5.5529,4.2461,3.1407,2.3547,0.0137,4.3820,3.4549,2.9320,0.0065
2018-02-09,23934105000.0,18.5873,0.0899,30.4664,23.9227,20.2640,2.5202,0.0000,5.5608,4.2466,3.1407,2.3234,0.0093,4.3847,3.4549,2.9320,0.0065
2018-02-08,24687858000.0,19.1727,0.1215,30.4664,23.9245,20.2652,2.5995,0.0022,5.5608,4.2471,3.1413,2.3965,0.0208,4.3847,3.4549,2.9325,0.0063
2018-02-07,24560601000.0,19.0739,0.1180,30.4664,23.9318,20.2661,2.5861,0.0013,5.5608,4.2472,3.1414,2.3842,0.0177,4.3847,3.4549,2.9329,0.0064
2018-02-06,24374610000.0,18.9294,0.1083,30.4664,23.9392,20.2739,2.5666,0.0004,5.5608,4.2473,3.1418,2.3661,0.0146,4.3847,3.4549,2.9330,0.0064
