date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2020-04-09,48179949873.9,0.3190,0.0000,1.0638,0.7250,0.4908,0.0000,7.1229,0.0000,-6.1415,129.9722,31.0633,1.3626,0.0659,2.8977,2.0590,1.4965
2020-04-08,48670331043.1,0.3222,0.0004,1.0640,0.7262,0.4908,0.0000,7.1954,0.0004,-6.1415,129.9722,31.1266,1.3764,0.0747,2.8988,2.0590,1.4965
2020-04-07,49038116920.0,0.3246,0.0013,1.0642,0.7269,0.4915,0.0000,7.2498,0.0004,-6.1415,129.9722,31.1266,1.3868,0.0857,2.8988,2.0594,1.4965
2020-04-03,48547735750.8,0.3214,0.0000,1.0651,0.7269,0.4915,0.0000,7.1773,0.0000,-6.1415,130.7516,31.1340,1.3730,0.0738,2.9016,2.0598,1.4973
2020-04-02,49528498089.2,0.3279,0.0022,1.0651,0.7276,0.4915,0.0000,7.3223,0.0004,-6.1415,131.8957,31.1340,1.4007,0.0953,2.9016,2.0603,1.4974
2020-04-01,49160712212.3,0.3254,0.0013,1.0656,0.7284,0.4920,0.0000,7.2679,0.0000,-6.1415,131.9208,31.1434,1.3903,0.0879,2.9016,2.0609,1.4981
2020-03-31,50386665135.3,0.3336,0.0048,1.0662,0.7284,0.4926,0.0000,7.4491,0.0000,-6.1415,132.7635,31.1734,1.4250,0.1169,2.9036,2.0612,1.4981
2020-03-30,48547735750.8,0.3230,0.0000,1.0664,0.7284,0.4926,0.0000,19.5464,0.0646,-6.1415,133.0900,31.1734,1.5760,0.2830,2.9044,2.0612,1.4981
2020-03-27,49405902796.9,0.3287,0.0013,1.0704,0.7290,0.4931,0.0000,19.8919,0.0668,-6.1415,134.8437,31.1899,1.6038,0.3001,2.9045,2.0650,1.4981
2020-03-26,48915521627.7,0.3254,0.0004,1.0715,0.7298,0.4931,0.0000,19.6945,0.0655,-6.1415,135.8005,31.1970,1.5879,0.2909,2.9045,2.0654,1.4981
2020-03-25,49651093381.5,0.3303,0.0018,1.0715,0.7299,0.4931,0.0000,19.9907,0.0672,-6.1415,135.8180,31.2334,1.6118,0.3045,2.9045,2.0673,1.4981
2020-03-24,49038116920.0,0.3262,0.0004,1.0728,0.7310,0.4934,0.0000,19.7439,0.0659,-6.1415,136.0129,31.2334,1.5919,0.2939,2.9045,2.0678,1.4981
2020-03-23,48547735750.8,0.3230,0.0000,1.0742,0.7310,0.4937,0.0000,19.5464,0.0646,-6.1415,136.5975,31.2468,1.5760,0.2830,2.9045,2.0684,1.4981
2020-03-20,49773688673.8,0.3311,0.0009,1.0759,0.7318,0.4947,0.0000,20.0400,0.0663,-6.1415,138.8376,31.2468,1.6158,0.3045,2.9047,2.0696,1.4981
2020-03-19,49405902796.9,0.3287,0.0000,1.0780,0.7322,0.4947,0.0000,19.8919,0.0655,-6.1415,138.9358,31.2468,1.6038,0.2988,2.9067,2.0715,1.4981
2020-03-18,50018879258.4,0.3328,0.0009,1.0782,0.7333,0.4947,0.0000,20.1387,0.0663,-6.1415,139.2715,31.2634,1.6237,0.3084,2.9086,2.0715,1.4981
2020-03-17,50754451012.2,0.3377,0.0013,1.0818,0.7339,0.4948,0.0000,20.4349,0.0668,-6.1415,139.7053,31.2752,1.6476,0.3159,2.9087,2.0725,1.4981
2020-03-16,50264069843.0,0.3344,0.0009,1.0822,0.7356,0.4948,0.0000,20.2375,0.0663,-6.1415,140.1392,31.2934,1.6317,0.3093,2.9087,2.0733,1.4981
2020-03-13,51980403935.2,0.3458,0.0026,1.0831,0.7359,0.4948,0.0000,20.9285,0.0685,-6.1415,144.0440,31.2934,1.6874,0.3229,2.9087,2.0757,1.4981
2020-03-12,53941928612.0,0.3589,0.0101,1.0849,0.7360,0.4950,0.0000,21.7182,0.0830,-6.1415,144.9117,31.2967,1.7511,0.3453,2.9087,2.0768,1.4981
2020-03-11,54432309781.2,0.3621,0.0105,1.0858,0.7360,0.4951,0.0000,21.9157,0.0848,-6.1415,144.9117,31.3164,1.7670,0.3471,2.9093,2.0770,1.4981
2020-03-10,52715975689.0,0.3507,0.0062,1.0882,0.7374,0.4962,0.0000,21.2247,0.0738,-6.1415,145.7795,31.3458,1.7113,0.3317,2.9102,2.0791,1.4981
2020-03-09,52838570981.3,0.3515,0.0066,1.0893,0.7374,0.4963,0.0000,21.2740,0.0747,-6.1415,145.7795,31.3458,1.7153,0.3330,2.9113,2.0798,1.4981
2020-03-06,52348189812.1,0.3483,0.0040,1.0895,0.7379,0.4963,0.0000,21.0766,0.0707,-6.1415,146.2134,31.3465,1.6994,0.3264,2.9118,2.0814,1.4981
2020-03-05,53328952150.5,0.3548,0.0075,1.0898,0.7388,0.4963,0.0000,21.4715,0.0760,-6.1415,146.2134,31.3465,1.7312,0.3383,2.9130,2.0817,1.4981
2020-03-04,52470785104.4,0.3491,0.0044,1.0914,0.7391,0.4971,0.0000,21.1259,0.0716,-6.1415,146.2134,31.3964,1.7033,0.3295,2.9142,2.0817,1.4981
2020-03-03,52348189812.1,0.3483,0.0040,1.0921,0.7397,0.4971,0.0000,21.0766,0.0707,-6.1415,148.3827,31.4134,1.6994,0.3264,2.9153,2.0822,1.4981
2020-03-02,51122236889.1,0.3401,0.0013,1.0921,0.7402,0.4971,0.0000,20.5830,0.0668,-6.1415,148.3827,31.4134,1.6596,0.3185,2.9158,2.0822,1.4981
2020-02-28,49528498089.2,0.3295,0.0000,1.0926,0.7413,0.4977,0.0000,19.9413,0.0655,-6.1415,154.0230,31.4164,1.6078,0.3005,2.9158,2.0840,1.4981
2020-02-27,51980403935.2,0.3458,0.0018,1.0926,0.7414,0.4977,0.0000,20.9285,0.0677,-6.1415,156.3647,31.4164,1.6874,0.3222,2.9158,2.0840,1.4981
2020-02-26,52715975689.0,0.3507,0.0035,1.0929,0.7420,0.4979,0.0000,21.2247,0.0712,-6.1415,158.7064,31.5062,1.7113,0.3292,2.9158,2.0851,1.4981
2020-02-25,52102999227.5,0.3466,0.0018,1.0930,0.7427,0.4979,0.0000,20.9779,0.0681,-6.1415,159.0459,31.5335,1.6914,0.3235,2.9173,2.0863,1.4981
2020-02-24,53206356858.2,0.3540,0.0040,1.0934,0.7432,0.4979,0.0000,21.4221,0.0725,-6.1415,159.3853,31.5459,1.7272,0.3341,2.9173,2.0863,1.4981
2020-02-21,54677500365.8,0.3637,0.0057,1.0960,0.7437,0.4982,0.0000,22.0144,0.0817,-6.1415,159.3853,31.5576,1.7750,0.3453,2.9173,2.0863,1.4981
2020-02-20,54922690950.4,0.3654,0.0057,1.0960,0.7437,0.4991,0.0000,22.1131,0.0818,-6.1415,159.8097,31.5635,1.7829,0.3468,2.9173,2.0863,1.4981
2020-02-19,53819333319.7,0.3580,0.0044,1.0960,0.7437,0.4993,0.0000,21.6689,0.0774,-6.1415,160.2340,31.5635,1.7471,0.3395,2.9173,2.0864,1.4981
2020-02-18,54309714488.9,0.3613,0.0044,1.0960,0.7437,0.4993,0.0000,21.8663,0.0788,-6.1415,161.2525,31.5935,1.7630,0.3405,2.9173,2.0866,1.4981
2020-02-17,54432309781.2,0.3621,0.0044,1.0969,0.7437,0.4993,0.0000,21.9157,0.0788,-6.1373,162.2709,31.5935,1.7670,0.3415,2.9173,2.0869,1.4981
2020-02-14,52838570981.3,0.3515,0.0031,1.0969,0.7437,0.4994,0.0000,21.2740,0.0713,-6.1373,162.6953,31.6235,1.7153,0.3303,2.9173,2.0881,1.4981
2020-02-13,52470785104.4,0.3491,0.0022,1.0969,0.7437,0.4994,0.0000,21.1259,0.0696,-6.1373,163.1196,31.6282,1.7033,0.3282,2.9173,2.0894,1.4981
2020-02-12,53328952150.5,0.3548,0.0031,1.1011,0.7437,0.4994,0.0000,21.4715,0.0718,-6.1373,164.8170,31.6835,1.7312,0.3348,2.9194,2.0906,1.4981
2020-02-11,53083761565.9,0.3531,0.0026,1.1036,0.7448,0.4994,0.0000,21.3727,0.0714,-6.1373,166.0052,31.6954,1.7232,0.3335,2.9194,2.0907,1.4981
2020-02-10,52102999227.5,0.3466,0.0018,1.1062,0.7449,0.4994,0.0000,20.9779,0.0683,-6.1373,167.5328,31.6954,1.6914,0.3242,2.9194,2.0907,1.4981
2020-02-07,50999641596.8,0.3393,0.0004,1.1089,0.7461,0.4994,0.0000,20.5336,0.0661,-6.1373,167.7026,31.7452,1.6556,0.3184,2.9194,2.0908,1.4981
2020-02-06,51490022766.0,0.3425,0.0009,1.1089,0.7464,0.4998,0.0000,20.7311,0.0670,-6.1373,167.8723,31.7950,1.6715,0.3207,2.9194,2.0908,1.4981
2020-02-05,51244832181.4,0.3409,0.0004,1.1094,0.7471,0.4998,0.0000,20.6323,0.0661,-6.1373,168.2118,31.8400,1.6635,0.3194,2.9194,2.0921,1.4981
2020-02-04,49773688673.8,0.3311,0.0000,1.1126,0.7471,0.5005,0.0000,20.0400,0.0656,-6.1373,168.3815,31.8947,1.6158,0.3044,2.9194,2.0921,1.4981
2020-02-03,52470785104.4,0.3491,0.0000,1.1126,0.7475,0.5005,0.0000,21.1259,0.0674,-6.1373,169.5697,31.9235,1.7033,0.3260,2.9194,2.0921,1.4981
2020-01-23,58232763842.5,0.3874,0.0132,1.1190,0.7513,0.5010,0.0000,23.4458,0.0901,-6.1415,172.1158,31.9944,1.8904,0.3941,2.9241,2.0965,1.4981
2020-01-22,57987573257.9,0.3858,0.0083,1.1194,0.7513,0.5015,0.0000,23.3471,0.0870,-6.1415,172.2855,32.0123,1.8824,0.3902,2.9270,2.0973,1.4981
2020-01-21,57987573257.9,0.3858,0.0083,1.1195,0.7528,0.5015,0.0000,23.3471,0.0870,-6.1415,173.9829,32.0442,1.8824,0.3902,2.9310,2.0973,1.4981
2020-01-20,59336121473.2,0.3947,0.0299,1.1203,0.7528,0.5015,0.0000,23.8901,0.0962,-6.1415,174.6619,32.0518,1.9262,0.4108,2.9320,2.1000,1.4981
2020-01-17,60071693227.0,0.3996,0.0386,1.1213,0.7536,0.5015,0.0000,24.1862,0.1010,-6.1415,178.3113,32.1224,1.9501,0.4194,2.9323,2.1002,1.4981
2020-01-16,61175050857.7,0.4070,0.0567,1.1213,0.7540,0.5015,0.0000,24.6305,0.1103,-6.1415,180.9423,32.1224,1.9859,0.4372,2.9323,2.1004,1.4981
2020-01-15,60929860273.1,0.4053,0.0527,1.1229,0.7540,0.5019,0.0000,24.5318,0.1081,-6.1415,181.4515,32.1930,1.9779,0.4332,2.9336,2.1015,1.4981
2020-01-14,62278408488.4,0.4143,0.0712,1.1231,0.7541,0.5021,0.0000,25.0747,0.1164,-6.1415,183.1489,32.1930,2.0217,0.4530,2.9355,2.1026,1.4981
2020-01-13,62155813196.1,0.4135,0.0699,1.1242,0.7551,0.5026,0.0000,25.0253,0.1156,-6.1415,186.3739,32.1937,2.0177,0.4512,2.9378,2.1029,1.4981
2020-01-10,61665432026.9,0.4102,0.0650,1.1306,0.7569,0.5026,0.0000,24.8279,0.1124,-6.1415,188.3259,32.2436,2.0018,0.4414,2.9378,2.1044,1.4981
2020-01-09,61665432026.9,0.4102,0.0650,1.1306,0.7569,0.5026,0.0000,24.8279,0.1125,-6.1415,189.4292,32.2436,2.0018,0.4416,2.9378,2.1060,1.4981
2020-01-08,60929860273.1,0.4053,0.0527,1.1319,0.7574,0.5026,0.0000,24.5318,0.1081,-6.1415,189.4292,32.2436,1.9779,0.4332,2.9389,2.1066,1.4981
2020-01-07,63013980242.2,0.4192,0.0804,1.1412,0.7574,0.5026,0.0000,25.3709,0.1213,-6.1415,189.9384,32.2835,2.0456,0.4657,2.9408,2.1066,1.4981
2020-01-06,62891384949.9,0.4184,0.0791,1.1415,0.7576,0.5032,0.0000,25.3215,0.1204,-6.1415,190.2779,32.2934,2.0416,0.4635,2.9408,2.1075,1.4981
2020-01-03,64485123749.8,0.4290,0.0905,1.1462,0.7592,0.5032,0.0000,25.9632,0.1243,-6.1415,192.3148,32.3342,2.0934,0.4928,2.9424,2.1088,1.4981
2020-01-02,65711076672.8,0.4372,0.1019,1.1462,0.7599,0.5032,0.0000,26.4568,0.1261,-6.1415,193.3332,32.3342,2.1332,0.5185,2.9424,2.1095,1.4981
2019-12-31,64607719042.1,0.4298,0.0923,1.1462,0.7604,0.5042,0.0000,26.0125,0.1248,-6.1415,193.3332,32.3931,2.0973,0.4943,2.9434,2.1095,1.4981
2019-12-30,64362528457.5,0.4282,0.0892,1.1462,0.7606,0.5048,0.0000,25.9138,0.1239,-6.1415,193.6727,32.4048,2.0894,0.4886,2.9434,2.1099,1.4981
2019-12-27,64117337872.9,0.4265,0.0874,1.1533,0.7612,0.5048,0.0000,25.8151,0.1234,-6.1415,200.8244,32.4936,2.0814,0.4827,2.9469,2.1117,1.4981
2019-12-26,65343290795.9,0.4347,0.0967,1.1533,0.7614,0.5049,0.0000,26.3087,0.1243,-6.1415,207.1274,32.5460,2.1212,0.5079,2.9469,2.1117,1.4981
2019-12-25,62401003780.7,0.4151,0.0707,1.1544,0.7614,0.5049,0.0000,25.1241,0.1156,-6.1415,208.0090,32.6422,2.0257,0.4543,2.9469,2.1117,1.4981
2019-12-24,62646194365.3,0.4168,0.0756,1.1544,0.7614,0.5049,0.0000,25.2228,0.1178,-6.1415,209.3819,32.6422,2.0337,0.4605,2.9481,2.1117,1.4981
2019-12-23,62401003780.7,0.4151,0.0707,1.1608,0.7620,0.5056,0.0000,25.1241,0.1156,-6.1415,209.6637,32.6736,2.0257,0.4543,2.9489,2.1117,1.4981
2019-12-20,62523599073.0,0.4159,0.0716,1.1665,0.7623,0.5058,0.0000,25.1734,0.1159,-6.1415,210.5995,32.7419,2.0297,0.4567,2.9489,2.1121,1.4981
2019-12-19,63136575534.5,0.4200,0.0791,1.1665,0.7625,0.5058,0.0000,25.4202,0.1199,-6.1415,211.2535,32.8284,2.0496,0.4670,2.9489,2.1125,1.4981
2019-12-18,62646194365.3,0.4168,0.0747,1.1673,0.7643,0.5059,0.0000,25.2228,0.1169,-6.1415,211.6363,32.8416,2.0337,0.4596,2.9492,2.1130,1.4981
2019-12-17,63381766119.1,0.4217,0.0795,1.1689,0.7643,0.5066,0.0000,25.5189,0.1195,-6.1415,211.6363,32.8416,2.0575,0.4692,2.9530,2.1147,1.4981
2019-12-16,62523599073.0,0.4159,0.0716,1.1705,0.7650,0.5066,0.0000,25.1734,0.1160,-6.1415,211.9745,32.8836,2.0297,0.4569,2.9530,2.1158,1.4981
2019-12-13,62768789657.6,0.4176,0.0760,1.1721,0.7654,0.5066,0.0000,25.2721,0.1173,-6.1415,214.2173,32.8990,2.0376,0.4603,2.9538,2.1162,1.4981
2019-12-12,60071693227.0,0.3996,0.0387,1.1721,0.7655,0.5066,0.0000,24.1862,0.1011,-6.1415,215.0180,32.8990,1.9501,0.4196,2.9538,2.1165,1.4981
2019-12-11,60807264980.8,0.4045,0.0492,1.1729,0.7655,0.5066,0.0000,24.4824,0.1068,-6.1415,215.2190,32.9696,1.9740,0.4315,2.9544,2.1167,1.4981
2019-12-10,60562074396.2,0.4029,0.0448,1.1737,0.7666,0.5068,0.0000,24.3837,0.1059,-6.1415,216.1452,32.9911,1.9660,0.4275,2.9561,2.1167,1.4981
2019-12-09,59949097934.7,0.3988,0.0351,1.1742,0.7666,0.5074,0.0000,24.1369,0.1002,-6.1415,216.3005,33.0402,1.9461,0.4170,2.9561,2.1191,1.4981
2019-12-06,60316883811.6,0.4013,0.0404,1.1754,0.7676,0.5074,0.0000,24.2850,0.1023,-6.1415,218.1269,33.0409,1.9580,0.4220,2.9584,2.1201,1.4981
2019-12-05,58723145011.7,0.3907,0.0202,1.1754,0.7678,0.5074,0.0000,23.6433,0.0923,-6.1415,219.5450,33.1108,1.9063,0.4003,2.9584,2.1201,1.4981
2019-12-04,58232763842.5,0.3874,0.0123,1.1768,0.7678,0.5074,0.0000,23.4458,0.0892,-6.1415,220.2660,33.1406,1.8904,0.3932,2.9627,2.1201,1.4981
2019-12-03,58845740304.0,0.3915,0.0228,1.1770,0.7680,0.5074,0.0000,23.6926,0.0923,-6.1415,220.9870,33.1406,1.9103,0.4011,2.9627,2.1201,1.4981
2019-12-02,58355359134.8,0.3882,0.0132,1.1786,0.7680,0.5077,0.0000,23.4952,0.0896,-6.1415,221.7080,33.1904,1.8944,0.3950,2.9652,2.1201,1.4981
2019-11-29,57987573257.9,0.3858,0.0083,1.1793,0.7687,0.5081,0.0000,23.3471,0.0870,-6.1415,224.4118,33.1904,1.8824,0.3900,2.9675,2.1214,1.4981
2019-11-28,57864977965.6,0.3850,0.0070,1.1793,0.7689,0.5082,0.0000,23.2978,0.0866,-6.1415,224.9526,33.2403,1.8785,0.3888,2.9675,2.1215,1.4981
2019-11-27,57742382673.3,0.3841,0.0062,1.1807,0.7689,0.5082,0.0000,23.2484,0.0861,-6.1415,227.1156,33.2403,1.8745,0.3862,2.9675,2.1215,1.4981
2019-11-26,59090930888.6,0.3931,0.0242,1.1819,0.7694,0.5082,0.0000,23.7914,0.0914,-6.1415,227.4761,33.2520,1.9183,0.4042,2.9676,2.1232,1.4981
2019-11-25,59703907350.1,0.3972,0.0286,1.1823,0.7695,0.5082,0.0000,24.0382,0.0945,-6.1415,227.8366,33.2736,1.9382,0.4112,2.9698,2.1234,1.4981
2019-11-22,57619787381.0,0.3833,0.0048,1.1883,0.7702,0.5090,0.0000,23.1990,0.0856,-6.1415,228.2300,33.2901,1.8705,0.3834,2.9710,2.1238,1.4981
2019-11-21,58110168550.2,0.3866,0.0083,1.1883,0.7704,0.5090,0.0000,23.3965,0.0866,-6.1415,228.2629,33.2901,1.8864,0.3902,2.9710,2.1241,1.4981
2019-11-20,58845740304.0,0.3915,0.0202,1.1883,0.7717,0.5090,0.0000,23.6926,0.0896,-6.1415,228.8265,33.3036,1.9103,0.3985,2.9720,2.1244,1.4981
2019-11-19,60071693227.0,0.3996,0.0330,1.1918,0.7735,0.5099,0.0000,24.1862,0.0953,-6.1415,229.3901,33.3226,1.9501,0.4139,2.9720,2.1256,1.4981
2019-11-18,60316883811.6,0.4013,0.0347,1.1918,0.7735,0.5099,0.0000,24.2850,0.0967,-6.1415,232.5231,33.3399,1.9580,0.4165,2.9724,2.1265,1.4981
2019-11-15,58355359134.8,0.3882,0.0110,1.1935,0.7735,0.5099,0.0000,23.4952,0.0874,-6.1415,232.5231,33.3898,1.8944,0.3926,2.9765,2.1269,1.4981
2019-11-14,57987573257.9,0.3858,0.0070,1.1935,0.7735,0.5099,0.0000,23.3471,0.0857,-6.1415,232.5231,33.3937,1.8824,0.3888,2.9765,2.1269,1.4981
2019-11-13,59090930888.6,0.3931,0.0220,1.1947,0.7739,0.5099,0.0000,23.7914,0.0892,-6.1415,233.9651,33.4638,1.9183,0.4020,2.9765,2.1278,1.4981
2019-11-12,59826502642.4,0.3980,0.0277,1.1960,0.7750,0.5099,0.0000,24.0875,0.0931,-6.1415,236.7170,33.4674,1.9421,0.4099,2.9765,2.1285,1.4981
2019-11-11,60071693227.0,0.3996,0.0312,1.2076,0.7750,0.5099,0.0000,24.1862,0.0936,-6.1415,247.7075,33.4837,1.9501,0.4121,2.9766,2.1285,1.4981
2019-11-08,60929860273.1,0.4053,0.0422,1.2109,0.7752,0.5104,0.0000,24.5318,0.0975,-6.1415,286.1740,33.5344,1.9779,0.4225,2.9869,2.1291,1.4981
2019-11-07,59703907350.1,0.3972,0.0259,1.2109,0.7754,0.5105,0.0000,24.0382,0.0918,-6.1415,299.8416,33.5393,1.9382,0.4086,2.9869,2.1291,1.4981
2019-11-06,60316883811.6,0.4013,0.0321,1.2109,0.7758,0.5105,0.0000,24.2850,0.0940,-6.1415,313.0865,33.5393,1.9580,0.4139,2.9875,2.1291,1.4981
2019-11-05,60684669688.5,0.4037,0.0365,1.2121,0.7758,0.5105,0.0000,24.4330,0.0958,-6.1415,330.8402,33.5393,1.9700,0.4187,2.9903,2.1321,1.4981
2019-11-04,59949097934.7,0.3988,0.0277,1.2125,0.7764,0.5107,0.0000,24.1369,0.0927,-6.1415,337.6036,33.5393,1.9461,0.4095,2.9906,2.1330,1.4981
2019-11-01,57497192088.7,0.3825,0.0044,1.2148,0.7774,0.5114,0.0000,23.1497,0.0848,-6.1415,381.9880,33.6337,1.8665,0.3794,2.9931,2.1367,1.4981
2019-10-31,56516429750.3,0.3760,0.0009,1.2148,0.7778,0.5114,0.0000,22.7548,0.0822,-6.1415,400.1645,33.6389,1.8347,0.3616,2.9931,2.1369,1.4981
2019-10-30,56271239165.7,0.3806,0.0035,1.2172,0.7778,0.5116,0.0000,23.1907,0.0844,-6.1415,428.0633,33.6389,1.9131,0.3985,2.9931,2.1382,1.4981
2019-10-29,55903453288.8,0.3781,0.0018,1.2173,0.7778,0.5116,0.0000,23.0391,0.0839,-6.1415,440.1810,33.6756,1.9006,0.3937,2.9931,2.1403,1.4981
2019-10-28,57006810919.5,0.3856,0.0048,1.2185,0.7781,0.5116,0.0000,23.4938,0.0848,-6.1415,-98.8086,33.6756,1.9381,0.4064,2.9931,2.1405,1.4981
2019-10-25,56761620334.9,0.3839,0.0035,1.2248,0.7782,0.5116,0.0000,23.3927,0.0839,-6.1415,-98.1344,33.6888,1.9298,0.4036,2.9948,2.1407,1.4981
2019-10-24,57374596796.4,0.3880,0.0070,1.2248,0.7782,0.5116,0.0000,23.6454,0.0857,-6.1415,-97.9505,33.7386,1.9506,0.4086,2.9948,2.1408,1.4981
2019-10-23,57742382673.3,0.3905,0.0127,1.2275,0.7784,0.5118,0.0000,23.7969,0.0861,-6.1415,-97.3375,33.7386,1.9631,0.4121,2.9948,2.1408,1.4981
2019-10-22,58845740304.0,0.3980,0.0233,1.2278,0.7796,0.5121,0.0000,24.2517,0.0896,-6.1415,-95.8664,33.7462,2.0006,0.4240,2.9948,2.1411,1.4981
2019-10-21,58232763842.5,0.3938,0.0185,1.2292,0.7804,0.5132,0.0000,23.9990,0.0879,-6.1415,-95.6212,33.7462,1.9798,0.4174,2.9971,2.1420,1.4981
2019-10-18,57987573257.9,0.3922,0.0167,1.2401,0.7806,0.5133,0.0000,23.8980,0.0865,-6.1415,-95.3148,33.7837,1.9715,0.4150,2.9994,2.1420,1.4981
2019-10-17,59090930888.6,0.3997,0.0255,1.2401,0.7806,0.5133,0.0000,24.3527,0.0896,-6.1415,-95.1309,33.7838,2.0090,0.4266,2.9994,2.1420,1.4981
2019-10-16,60071693227.0,0.4063,0.0369,1.2504,0.7810,0.5137,0.0000,24.7569,0.0918,-6.1415,-94.2727,33.7838,2.0423,0.4429,3.0041,2.1430,1.4981
2019-10-15,61297646150.0,0.4146,0.0514,1.2504,0.7827,0.5137,0.0000,25.2621,0.0980,-6.1415,-93.9050,33.8168,2.0840,0.4622,3.0041,2.1443,1.4981
2019-10-14,63626956703.7,0.4303,0.0690,1.2518,0.7834,0.5137,0.0000,26.2221,0.1011,-6.1415,-93.5372,33.8168,2.1632,0.5092,3.0063,2.1443,1.4981
2019-10-11,64362528457.5,0.4353,0.0755,1.2584,0.7836,0.5138,0.0000,26.5253,0.1010,-6.1415,-93.1694,33.8383,2.1882,0.5231,3.0063,2.1447,1.4981
2019-10-10,62401003780.7,0.4220,0.0602,1.2584,0.7839,0.5147,0.0000,25.7169,0.0997,-6.1415,-93.0468,33.8874,2.1215,0.4855,3.0063,2.1443,1.4981
2019-10-09,57864977965.6,0.3914,0.0154,1.2590,0.7839,0.5148,0.0000,23.8475,0.0861,-6.1415,-91.5757,33.8874,1.9673,0.4139,3.0063,2.1452,1.4981
2019-10-08,56884215627.2,0.3847,0.0035,1.2590,0.7843,0.5149,0.0000,23.4433,0.0840,-6.1415,-90.9628,33.9380,1.9339,0.4057,3.0063,2.1456,1.4981
2019-09-30,58355359134.8,0.3947,0.0180,1.2637,0.7849,0.5153,0.0000,24.0496,0.0866,-6.1415,-89.9207,33.9580,1.9840,0.4171,3.0063,2.1464,1.4981
2019-09-27,61297646150.0,0.4146,0.0501,1.2679,0.7850,0.5153,0.0000,25.2621,0.0967,-6.1415,-88.7561,33.9878,2.0840,0.4609,3.0063,2.1471,1.4981
2019-09-26,62401003780.7,0.4220,0.0585,1.2679,0.7852,0.5159,0.0000,25.7169,0.0980,-6.1415,-88.4496,33.9937,2.1215,0.4840,3.0063,2.1472,1.4981
2019-09-25,61052455565.4,0.4129,0.0484,1.2691,0.7858,0.5163,0.0000,25.1611,0.0958,-6.1415,-87.8980,34.0286,2.0757,0.4571,3.0063,2.1485,1.4981
2019-09-24,60562074396.2,0.4096,0.0431,1.2722,0.7862,0.5166,0.0000,24.9590,0.0932,-6.1415,-87.5302,34.0286,2.0590,0.4492,3.0063,2.1495,1.4981
2019-09-23,60194288519.3,0.4071,0.0360,1.2729,0.7870,0.5169,0.0000,24.8074,0.0910,-6.1415,-87.1624,34.0286,2.0465,0.4426,3.0063,2.1495,1.4981
2019-09-20,60071693227.0,0.4063,0.0356,1.2770,0.7879,0.5169,0.0000,24.7569,0.0905,-6.1415,-86.9173,34.0286,2.0423,0.4411,3.0080,2.1495,1.4981
2019-09-19,59581312057.8,0.4030,0.0277,1.2770,0.7880,0.5170,0.0000,24.5548,0.0892,-6.1415,-86.8560,34.0368,2.0256,0.4343,3.0080,2.1504,1.4981
2019-09-18,59581312057.8,0.4030,0.0277,1.2770,0.7883,0.5181,0.0000,24.5548,0.0892,-6.1415,-86.7334,34.0376,2.0256,0.4343,3.0085,2.1515,1.4981
2019-09-17,60439479103.9,0.4088,0.0382,1.2770,0.7891,0.5183,0.0000,24.9085,0.0910,-6.1415,-86.6721,34.0875,2.0548,0.4457,3.0096,2.1520,1.4981
2019-09-16,60807264980.8,0.4113,0.0426,1.2780,0.7896,0.5183,0.0000,25.0600,0.0919,-6.1415,-86.4269,34.0992,2.0673,0.4510,3.0112,2.1523,1.4981
2019-09-12,61175050857.7,0.4137,0.0453,1.2810,0.7908,0.5183,0.0000,25.2116,0.0927,-6.1415,-86.0591,34.0992,2.0798,0.4552,3.0130,2.1537,1.4981
2019-09-11,60194288519.3,0.4071,0.0347,1.2831,0.7917,0.5183,0.0000,24.8074,0.0896,-6.1415,-85.9365,34.0992,2.0465,0.4411,3.0131,2.1539,1.4981
2019-09-10,60194288519.3,0.4071,0.0347,1.2835,0.7919,0.5185,0.0000,24.8074,0.0896,-6.1415,-85.5687,34.1871,2.0465,0.4411,3.0152,2.1553,1.4981
2019-09-09,60929860273.1,0.4121,0.0417,1.2843,0.7927,0.5185,0.0000,25.1106,0.0909,-6.1415,-85.4462,34.2370,2.0715,0.4512,3.0158,2.1561,1.4981
2019-09-06,60929860273.1,0.4121,0.0417,1.2864,0.7937,0.5185,0.0000,25.1106,0.0909,-6.1415,-85.0784,34.2868,2.0715,0.4510,3.0173,2.1592,1.4981
2019-09-05,60562074396.2,0.4096,0.0400,1.2864,0.7942,0.5189,0.0000,24.9590,0.0901,-6.1415,-85.0784,34.3366,2.0590,0.4460,3.0173,2.1604,1.4981
2019-09-04,61542836734.6,0.4162,0.0453,1.2869,0.7942,0.5198,0.0000,25.3632,0.0905,-6.1415,-85.0784,34.3531,2.0923,0.4609,3.0173,2.1616,1.4981
2019-09-03,58968335596.3,0.3988,0.0215,1.2869,0.7942,0.5198,0.0000,24.3022,0.0874,-6.1415,-84.7106,34.3816,2.0048,0.4231,3.0173,2.1639,1.4981
2019-09-02,57987573257.9,0.3922,0.0158,1.2877,0.7942,0.5198,0.0000,23.8980,0.0857,-6.1415,-84.4654,34.3816,1.9715,0.4139,3.0173,2.1648,1.4981
