date,市值(元),股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2025-10-24,225880442838.4,0.0279,5.9965,0.0016,20.7546,13.7849,8.6275,8.0744,0.2033,16.2247,11.0345,8.0518,33.1929,0.1399,61.1707,45.5534,34.2927
2025-10-23,226055997586.72,0.0278,6.0012,0.0025,20.7546,13.7965,8.6332,8.0806,0.2054,16.2247,11.0393,8.0518,33.2187,0.1416,61.1707,45.5655,34.2987
2025-10-22,226173034085.6,0.0278,6.0043,0.0025,20.7546,13.7965,8.6361,8.0848,0.2054,16.2247,11.0393,8.0518,33.2359,0.1429,61.1707,45.5655,34.3166
2025-10-21,227928581568.8,0.0276,6.0509,0.0062,20.7546,13.7965,8.6896,8.1476,0.2178,16.2247,11.0393,8.0518,33.4939,0.1581,61.1707,45.5655,34.3169
2025-10-20,227870063319.36,0.0276,6.0494,0.0058,20.7546,13.7965,8.6910,8.1455,0.2174,16.2247,11.0393,8.0518,33.4853,0.1577,61.1707,45.5655,34.3192
2025-10-17,228689318811.52,0.0275,6.0711,0.0066,20.7546,13.7849,8.7033,8.1748,0.2230,16.2247,11.0345,8.0518,33.6057,0.1613,61.1707,45.5534,34.3202
2025-10-16,232727078022.88,0.0270,6.1783,0.0111,20.7546,13.7965,8.7126,8.3191,0.2474,16.2247,11.0393,8.0518,34.1990,0.1931,61.1707,45.5655,34.3210
2025-10-15,231088567038.56,0.0272,6.1348,0.0091,20.7546,13.7965,8.7126,8.2605,0.2388,16.2247,11.0393,8.0518,33.9582,0.1807,61.1707,45.5655,34.3249
2025-10-14,228806355310.4,0.0275,6.0742,0.0066,20.7546,13.7965,8.7227,8.1790,0.2235,16.2247,11.0393,8.0518,33.6229,0.1614,61.1707,45.5655,34.3264
2025-10-13,227635990321.6,0.0276,6.0432,0.0054,20.7546,13.7965,8.7293,8.1371,0.2141,16.2247,11.0393,8.0518,33.4509,0.1564,61.1707,45.5655,34.3368
2025-10-10,229859683800.32,0.0274,6.1022,0.0066,20.7546,13.7849,8.7426,8.2166,0.2292,16.2247,11.0345,8.0518,33.7777,0.1671,61.1707,45.5534,34.3379
2025-10-09,230210793296.96,0.0273,6.1115,0.0066,20.7546,13.7965,8.7479,8.2292,0.2310,16.2247,11.0393,8.0518,33.8293,0.1713,61.1707,45.5655,34.3456
2025-09-30,227987099818.24,0.0276,6.0525,0.0053,20.7546,13.7849,8.7509,8.1497,0.2173,16.2247,11.0345,8.0518,33.5025,0.1572,61.1707,45.5534,34.3464
2025-09-29,227518953822.72,0.0277,6.0400,0.0049,20.7546,13.7849,8.7538,8.1329,0.2128,16.2247,11.0345,8.0518,33.4337,0.1556,61.1707,45.5534,34.3467
2025-09-26,227050807827.2,0.0277,6.0276,0.0033,20.7546,13.7746,8.7577,8.1162,0.2098,16.2247,11.0331,8.0518,33.3649,0.1497,61.1707,45.5493,34.3546
2025-09-25,225880442838.4,0.0279,5.9965,0.0016,20.7546,13.7849,8.7596,8.0744,0.2033,16.2247,11.0345,8.0518,33.1929,0.1399,61.1707,45.5534,34.3559
2025-09-24,227050807827.2,0.0277,6.0276,0.0029,20.7546,13.7849,8.7597,8.1162,0.2099,16.2247,11.0345,8.0518,33.3649,0.1494,61.1707,45.5534,34.3559
2025-09-23,229976720299.2,0.0274,5.8687,0.0000,20.7546,13.7849,8.7597,8.2208,0.2292,16.2247,11.0345,8.0518,33.7949,0.1667,61.1707,45.5534,34.3654
2025-09-22,231205603537.44,0.0272,5.9000,0.0000,20.7546,13.7849,8.7627,8.2647,0.2387,16.2247,11.0345,8.0518,33.9754,0.1770,61.1707,45.5534,34.3774
2025-09-19,232902632771.2,0.0270,5.9433,0.0004,20.7546,13.7746,8.7715,8.3254,0.2472,16.2247,11.0331,8.0518,34.2248,0.1892,61.1707,45.5493,34.3779
2025-09-18,232844114521.76,0.0270,5.9418,0.0000,20.7546,13.7849,8.7748,8.3233,0.2469,16.2247,11.0345,8.0518,34.2162,0.1889,61.1707,45.5534,34.3779
2025-09-17,235770026993.76,0.0267,6.0165,0.0004,20.7546,13.7849,8.7803,8.4279,0.2671,16.2247,11.0345,8.0518,34.6462,0.2111,61.1707,45.5534,34.3852
2025-09-16,236004099991.52,0.0267,6.0225,0.0004,20.7546,13.7849,8.7888,8.4363,0.2691,16.2247,11.0345,8.0518,34.6806,0.2128,61.1707,45.5534,34.3852
2025-09-15,238988530712.96,0.0263,6.0986,0.0016,20.7546,13.7849,8.7950,8.5429,0.2872,16.2247,11.0345,8.0518,35.1191,0.2325,61.1707,45.5534,34.3852
2025-09-12,237876683973.6,0.0265,6.0703,0.0012,20.7546,13.7746,8.7961,8.5032,0.2814,16.2247,11.0331,8.0518,34.9557,0.2258,61.1707,45.5493,34.3852
2025-09-11,241621851937.76,0.0260,6.1658,0.0029,20.7546,13.7849,8.7975,8.6371,0.3041,16.2247,11.0345,8.0518,35.5061,0.2469,61.1707,45.5534,34.3852
2025-09-10,239632231456.8,0.0263,6.1151,0.0016,20.7546,13.7849,8.7980,8.5659,0.2922,16.2247,11.0345,8.0518,35.2137,0.2362,61.1707,45.5534,34.3852
2025-09-09,241855924935.52,0.0260,6.1718,0.0025,20.7546,13.7849,8.8070,8.6454,0.3066,16.2247,11.0345,8.0518,35.5405,0.2469,61.1707,45.5534,34.3852
2025-09-08,240919632944.48,0.0261,6.1479,0.0016,20.7546,13.7849,8.8098,8.6120,0.3004,16.2247,11.0345,8.0518,35.4029,0.2432,61.1707,45.5534,34.3852
2025-09-05,236647800735.36,0.0266,6.0389,0.0008,20.7546,13.7746,8.8221,8.4593,0.2756,16.2247,11.0331,8.0518,34.7752,0.2180,61.1707,45.5493,34.3852
2025-09-04,236530764236.48,0.0266,6.0359,0.0004,20.7546,13.7849,8.8316,8.4551,0.2749,16.2247,11.0345,8.0518,34.7580,0.2165,61.1707,45.5534,34.3852
2025-09-03,235126326249.92,0.0268,6.0001,0.0000,20.7546,13.7965,8.8372,8.4049,0.2668,16.2247,11.0393,8.0518,34.5516,0.2083,61.1707,45.5655,34.3852
2025-09-02,239573713207.36,0.0263,6.1136,0.0000,20.7546,13.8081,8.8392,8.5639,0.2920,16.2247,11.0441,8.0518,35.2051,0.2352,61.1707,45.5776,34.3852
2025-09-01,241212224191.68,0.0261,6.1554,0.0000,20.7546,13.8081,8.8467,8.6224,0.3019,16.2247,11.0441,8.0518,35.4459,0.2430,61.1707,45.5776,34.3852
2025-08-29,242499625679.36,0.0259,6.1882,0.0000,20.7546,13.7965,8.8467,8.6684,0.3137,16.2247,11.0393,8.0430,35.6351,0.2491,61.1707,45.5655,34.3779
2025-08-28,234541143755.52,0.0204,8.2806,0.1623,20.7546,13.8081,8.8600,8.5218,0.2862,16.2247,11.0441,8.0430,35.3886,0.2422,61.1707,45.5776,34.3779
2025-08-27,236413727737.6,0.0202,8.3468,0.1672,20.7546,13.8081,8.8627,8.5898,0.2978,16.2247,11.0441,8.0408,35.6711,0.2500,61.1707,45.5776,34.3779
2025-08-26,240334450450.08,0.0199,8.4852,0.1738,20.7546,13.8081,8.8716,8.7323,0.3315,16.2247,11.0441,8.0396,36.2627,0.2743,61.1707,45.5776,34.3779
2025-08-25,240510005198.4,0.0198,8.4914,0.1742,20.7546,13.8081,8.8723,8.7387,0.3328,16.2247,11.0441,8.0394,36.2892,0.2751,61.1707,45.5776,34.3779
2025-08-22,233195224018.4,0.0205,8.2331,0.1560,20.7546,13.7965,8.8778,8.4729,0.2800,16.2247,11.0393,8.0376,35.1855,0.2363,61.1707,45.5655,34.3654
2025-08-21,232610041524.0,0.0205,8.2125,0.1553,20.7546,13.8081,8.8789,8.4516,0.2772,16.2247,11.0441,8.0376,35.0972,0.2335,61.1707,45.5776,34.3654
2025-08-20,231088567038.56,0.0207,8.1587,0.1516,20.7546,13.8081,8.8804,8.3963,0.2681,16.2247,11.0441,8.0331,34.8676,0.2232,61.1707,45.5776,34.3654
2025-08-19,229742647301.44,0.0208,8.1112,0.1470,20.7546,13.8081,8.8846,8.3474,0.2599,16.2247,11.0441,8.0331,34.6645,0.2125,61.1707,45.5776,34.3654
2025-08-18,230093756798.08,0.0207,8.1236,0.1474,20.7546,13.8081,8.8846,8.3602,0.2615,16.2247,11.0441,8.0331,34.7175,0.2162,61.1707,45.5776,34.3654
2025-08-15,227577472072.16,0.0210,8.0348,0.1387,20.7546,13.7965,8.9012,8.2688,0.2450,16.2247,11.0393,8.0331,34.3379,0.1972,61.1707,45.5655,34.3654
2025-08-14,226875253078.88,0.0210,8.0100,0.1330,20.7546,13.8081,8.9034,8.2433,0.2385,16.2247,11.0441,8.0331,34.2319,0.1907,61.1707,45.5776,34.3774
2025-08-13,225821924588.96,0.0211,7.9728,0.1285,20.7546,13.8081,8.9040,8.2050,0.2319,16.2247,11.0441,8.0331,34.0730,0.1833,61.1707,45.5776,34.3779
2025-08-12,225646369840.64,0.0212,7.9666,0.1281,20.7546,13.8081,8.9056,8.1986,0.2306,16.2247,11.0441,8.0331,34.0465,0.1820,61.1707,45.5776,34.3779
2025-08-11,225236742094.56,0.0212,7.9521,0.1260,20.7546,13.8217,8.9073,8.1837,0.2278,16.2247,11.0441,8.0331,33.9847,0.1792,61.1707,45.5776,34.3852
2025-08-08,223890822357.44,0.0213,7.9046,0.1177,20.7546,13.8310,8.9130,8.1348,0.2170,16.2247,11.0393,8.0331,33.7816,0.1667,61.1707,45.5655,34.4305
2025-08-07,224417486602.4,0.0213,7.9232,0.1211,20.7546,13.8331,8.9319,8.1540,0.2216,16.2247,11.0441,8.0331,33.8611,0.1713,61.1707,45.5776,34.4417
2025-08-06,224417486602.4,0.0213,7.9232,0.1211,20.7546,13.8413,8.9357,8.1540,0.2216,16.2247,11.0441,8.0331,33.8611,0.1713,61.1707,45.5776,34.4417
2025-08-05,224710077849.6,0.0212,7.9335,0.1223,20.7546,13.8417,8.9436,8.1646,0.2232,16.2247,11.0441,8.0331,33.9052,0.1730,61.1707,45.5776,34.4456
2025-08-04,223890822357.44,0.0213,7.9046,0.1178,20.7546,13.8499,8.9481,8.1348,0.2171,16.2247,11.0441,8.0331,33.7816,0.1668,61.1707,45.5776,34.4463
2025-08-01,222896012116.96,0.0214,7.8695,0.1161,20.7546,13.8596,8.9615,8.0987,0.2096,16.2247,11.0393,8.0331,33.6315,0.1610,61.1707,45.5655,34.4495
2025-07-31,224417486602.4,0.0213,7.9232,0.1203,20.7546,13.8618,8.9616,8.1540,0.2208,16.2247,11.0441,8.0331,33.8611,0.1705,61.1707,45.5776,34.4513
2025-07-30,229391537804.8,0.0208,8.0988,0.1404,20.7546,13.8691,8.9717,8.3347,0.2516,16.2247,11.0441,8.0331,34.6116,0.2068,61.1707,45.5776,34.4513
2025-07-29,227460435573.28,0.0210,8.0307,0.1339,20.7546,13.8715,8.9717,8.2645,0.2405,16.2247,11.0441,8.0331,34.3202,0.1907,61.1707,45.5776,34.4513
2025-07-28,228513764063.2,0.0209,8.0678,0.1380,20.7546,13.8837,8.9717,8.3028,0.2479,16.2247,11.0441,8.0331,34.4791,0.2018,61.1707,45.5776,34.4580
2025-07-25,230093756798.08,0.0207,8.1236,0.1412,20.7546,13.8954,8.9736,8.3602,0.2569,16.2247,11.0393,8.0319,34.7175,0.2100,61.1707,45.5655,34.4580
2025-07-24,233546333515.04,0.0204,8.2455,0.1491,20.7546,13.9044,8.9746,8.4856,0.2764,16.2247,11.0441,8.0319,35.2385,0.2294,61.1707,45.5776,34.4580
2025-07-23,230737457541.92,0.0207,8.1463,0.1429,20.7546,13.9044,8.9792,8.3836,0.2599,16.2247,11.0441,8.0319,34.8146,0.2129,61.1707,45.5776,34.4580
2025-07-22,231147085288.0,0.0207,8.1608,0.1437,20.7546,13.9227,8.9811,8.3985,0.2636,16.2247,11.0441,8.0319,34.8765,0.2154,61.1707,45.5776,34.4580
2025-07-21,227635990321.6,0.0210,8.0368,0.1343,20.7546,13.9229,8.9952,8.2709,0.2426,16.2247,11.0441,8.0319,34.3467,0.1932,61.1707,45.5776,34.4580
2025-07-18,226577731067.2,0.0211,7.9995,0.1272,20.7546,13.9242,8.9985,8.2324,0.2334,16.2247,11.0393,8.0319,34.1870,0.1844,61.1707,45.5655,34.4691
2025-07-17,224942634038.88,0.0212,7.9418,0.1219,20.7546,13.9254,9.0025,8.1730,0.2236,16.2247,11.0441,8.0319,33.9403,0.1738,61.1707,45.5776,34.4777
2025-07-16,224125085524.72,0.0213,7.9129,0.1182,20.7546,13.9291,9.0062,8.1433,0.2183,16.2247,11.0441,8.0319,33.8169,0.1680,61.1707,45.5776,34.4786
2025-07-15,224183481847.16,0.0213,7.9150,0.1182,20.7546,13.9330,9.0276,8.1455,0.2191,16.2247,11.0441,8.0319,33.8258,0.1685,61.1707,45.5776,34.4969
2025-07-14,224942634038.88,0.0212,7.9418,0.1211,20.7546,13.9330,9.0287,8.1730,0.2228,16.2247,11.0441,8.0319,33.9403,0.1730,61.1707,45.5776,34.5136
2025-07-11,225935371520.36,0.0211,7.9768,0.1239,20.7546,13.9367,9.0388,8.2091,0.2281,16.2247,11.0393,8.0319,34.0901,0.1795,61.1707,45.5655,34.5349
2025-07-10,225935371520.36,0.0211,7.9768,0.1240,20.7546,13.9386,9.0423,8.2091,0.2282,16.2247,11.0441,8.0319,34.0901,0.1796,61.1707,45.5776,34.5371
2025-07-09,225409804618.4,0.0212,7.9583,0.1215,20.7546,13.9463,9.0532,8.1900,0.2245,16.2247,11.0441,8.0319,34.0108,0.1759,61.1707,45.5776,34.5444
2025-07-08,227044901646.72,0.0210,8.0160,0.1273,20.7546,13.9463,9.0587,8.2494,0.2331,16.2247,11.0441,8.0319,34.2575,0.1837,61.1707,45.5776,34.5476
2025-07-07,225409804618.4,0.0212,7.9583,0.1215,20.7546,13.9497,9.0600,8.1900,0.2249,16.2247,11.0441,8.0290,34.0108,0.1759,61.1707,45.5776,34.5855
2025-07-04,226928109001.84,0.0210,8.0119,0.1256,20.7546,13.9538,9.0658,8.2452,0.2322,16.2247,11.0393,8.0290,34.2399,0.1828,61.1707,45.5655,34.5901
2025-07-03,227278486936.48,0.0210,8.0242,0.1281,20.7546,13.9570,9.0688,8.2579,0.2348,16.2247,11.0441,8.0290,34.2927,0.1841,61.1707,45.5776,34.5944
2025-07-02,227161694291.6,0.0210,8.0201,0.1269,20.7546,13.9607,9.0734,8.2537,0.2335,16.2247,11.0441,8.0209,34.2751,0.1829,61.1707,45.5776,34.5945
2025-07-01,228329620740.4,0.0209,8.0613,0.1314,20.7546,13.9646,9.0776,8.2961,0.2426,16.2247,11.0441,8.0209,34.4513,0.1940,61.1707,45.5776,34.6426
2025-06-30,227220090614.04,0.0210,8.0222,0.1273,20.7546,13.9646,9.0778,8.2558,0.2348,16.2247,11.0441,8.0209,34.2839,0.1833,61.1707,45.5776,34.6708
2025-06-27,226344145777.44,0.0211,7.9912,0.1235,20.7546,13.9694,9.0806,8.2240,0.2305,16.2247,11.0393,8.0207,34.1518,0.1803,61.1707,45.5655,34.6753
2025-06-26,227453675903.8,0.0210,8.0304,0.1273,20.7546,13.9720,9.0806,8.2643,0.2368,16.2247,11.0441,8.0207,34.3192,0.1841,61.1707,45.5776,34.6772
2025-06-25,230431888348.24,0.0207,8.1356,0.1339,20.7546,13.9763,9.0864,8.3725,0.2533,16.2247,11.0441,8.0185,34.7685,0.2035,61.1707,45.5776,34.6843
2025-06-24,227628864871.12,0.0210,8.0366,0.1273,20.7546,13.9806,9.0923,8.2706,0.2381,16.2247,11.0441,8.0185,34.3456,0.1857,61.1707,45.5776,34.6843
2025-06-23,224475463459.36,0.0213,7.9253,0.1194,20.7546,13.9884,9.1012,8.1561,0.2228,16.2247,11.0441,8.0185,33.8698,0.1701,61.1707,45.5776,34.6922
2025-06-20,224884237716.44,0.0212,7.9397,0.1203,20.7546,13.9907,9.1041,8.1709,0.2245,16.2247,11.0441,8.0185,33.9315,0.1717,61.1707,45.5776,34.6922
2025-06-19,225935371520.36,0.0211,7.9768,0.1224,20.7566,13.9921,9.1041,8.2091,0.2291,16.2422,11.0448,8.0165,34.0901,0.1780,61.1707,45.6185,34.6922
2025-06-18,223702959885.12,0.0213,7.8980,0.1170,20.7566,13.9939,9.1071,8.1280,0.2176,16.2422,11.0448,8.0165,33.7533,0.1656,61.1707,45.6185,34.7007
2025-06-17,224815079993.92,0.0212,7.9373,0.1195,20.7566,13.9945,9.1100,8.1684,0.2233,16.2422,11.0448,8.0165,33.9211,0.1706,61.1707,45.6185,34.7023
2025-06-16,223091293825.28,0.0214,7.8764,0.1166,20.7566,13.9993,9.1188,8.1058,0.2134,16.2422,11.0448,8.0165,33.6610,0.1623,61.1707,45.6185,34.7057
2025-06-13,228373864342.08,0.0209,8.0629,0.1273,20.7546,14.0097,9.1218,8.2977,0.2397,16.2247,11.0441,8.0185,34.4580,0.1899,61.1707,45.5776,34.7602
2025-06-12,229597196461.76,0.0208,8.1061,0.1294,20.7566,14.0133,9.1218,8.3422,0.2464,16.2422,11.0448,8.0165,34.6426,0.1953,61.1707,45.6185,34.7602
2025-06-11,232043860701.12,0.0206,8.1925,0.1339,20.7566,14.0196,9.1227,8.4311,0.2604,16.2422,11.0448,8.0165,35.0118,0.2105,61.1707,45.6670,34.7723
2025-06-10,231988254695.68,0.0206,8.1905,0.1331,20.7566,14.0243,9.1277,8.4290,0.2596,16.2422,11.0448,8.0165,35.0034,0.2093,61.1707,45.6883,34.7723
2025-06-09,234212494913.28,0.0204,8.2690,0.1384,20.7566,14.0291,9.1315,8.5098,0.2724,16.2422,11.0448,8.0165,35.3390,0.2196,61.1707,45.6883,34.7723
2025-06-06,238160521299.52,0.0200,8.4084,0.1479,20.7546,14.0406,9.1394,8.6533,0.2957,16.2247,11.0441,8.0185,35.9347,0.2381,61.1707,45.6746,34.7922
2025-06-05,239661883446.4,0.0199,8.4614,0.1492,20.7566,14.0408,9.1394,8.7078,0.3094,16.2422,11.0448,8.0165,36.1612,0.2497,61.1707,45.6883,34.7723
2025-06-04,245611726028.48,0.0194,7.4209,0.0630,20.7566,14.0437,9.1424,8.9240,0.3473,16.2422,11.0448,8.0165,37.0589,0.2888,61.1707,45.6883,34.7723
2025-06-03,246890664153.6,0.0193,7.4595,0.0684,20.7566,14.0520,9.1428,8.9705,0.3556,16.2422,11.0448,8.0165,37.2519,0.2971,61.1707,45.6883,34.7723
2025-05-30,247001876164.48,0.0193,7.4629,0.0683,20.7546,14.0760,9.1483,8.9745,0.3561,16.2247,11.0393,8.0185,37.2687,0.2968,61.1707,45.7040,34.7922
2025-05-29,248169602278.72,0.0192,7.4982,0.0708,20.7546,14.0771,9.1512,9.0170,0.3616,16.2247,11.0441,8.0185,37.4449,0.3048,61.1707,45.7059,34.7922
2025-05-28,252395658692.16,0.0189,7.6259,0.0832,20.7546,14.0813,9.1571,9.1705,0.3769,16.2247,11.0441,8.0185,38.0825,0.3250,61.1707,45.7059,34.7922
2025-05-27,247557936218.88,0.0193,7.4797,0.0692,20.7546,14.0813,9.1571,8.9947,0.3583,16.2247,11.0441,8.0185,37.3526,0.3007,61.1707,45.7209,34.7922
2025-05-26,249003692360.32,0.0192,7.5234,0.0717,20.7546,14.0916,9.1600,9.0473,0.3633,16.2247,11.0441,8.0185,37.5707,0.3085,61.1707,45.7332,34.7922
2025-05-23,246723846137.28,0.0193,7.4545,0.0671,20.7546,14.0972,9.1659,8.9644,0.3536,16.2247,11.0393,8.0185,37.2267,0.2956,61.1707,45.7861,34.7922
2025-05-22,244332787903.36,0.0195,7.3823,0.0601,20.7546,14.0992,9.1659,8.8776,0.3402,16.2247,11.0441,8.0185,36.8660,0.2788,61.1707,45.8064,34.7922
2025-05-21,243999151870.72,0.0196,7.3722,0.0593,20.7546,14.1038,9.1659,8.8654,0.3381,16.2247,11.0441,8.0185,36.8156,0.2739,61.1707,45.8064,34.7922
2025-05-20,238994611381.12,0.0200,7.2210,0.0432,20.7546,14.1063,9.1685,8.6836,0.3040,16.2247,11.0441,8.0185,36.0605,0.2442,61.1707,45.8064,34.7922
2025-05-19,238605369343.04,0.0200,7.2092,0.0412,20.7546,14.1067,9.1718,8.6695,0.3007,16.2247,11.0441,8.0185,36.0018,0.2405,61.1707,45.8064,34.7922
2025-05-16,236770371163.52,0.0202,7.1538,0.0317,20.7546,14.1235,9.1718,8.6028,0.2865,16.2247,11.0393,8.0185,35.7249,0.2310,61.1707,45.7861,34.7922
2025-05-15,239939913473.6,0.0199,7.2495,0.0453,20.7546,14.1241,9.1718,8.7179,0.3118,16.2247,11.0441,8.0185,36.2032,0.2496,61.1707,45.8064,34.7922
2025-05-14,236436735130.88,0.0202,7.1437,0.0305,20.7546,14.1269,9.1747,8.5907,0.2850,16.2247,11.0441,8.0185,35.6746,0.2294,61.1707,45.8064,34.7922
2025-05-13,233823252875.2,0.0204,7.0647,0.0206,20.7546,14.1336,9.1753,8.4957,0.2689,16.2247,11.0441,8.0185,35.2802,0.2166,61.1707,45.8064,34.7922
2025-05-12,236547947141.76,0.0202,7.1470,0.0301,20.7546,14.1361,9.1806,8.5947,0.2846,16.2247,11.0441,8.0185,35.6914,0.2294,61.1707,45.8064,34.7922
2025-05-09,235769463065.6,0.0202,7.1235,0.0276,20.7546,14.1412,9.1806,8.5664,0.2804,16.2247,11.0393,8.0185,35.5739,0.2252,61.1707,45.7861,34.7922
2025-05-08,236937189179.84,0.0201,7.1588,0.0313,20.7546,14.1456,9.1836,8.6088,0.2854,16.2247,11.0441,8.0185,35.7501,0.2298,61.1707,45.8064,34.7922
2025-05-07,240273549506.24,0.0199,7.2596,0.0441,20.7546,14.1503,9.1864,8.7301,0.3134,16.2247,11.0441,8.0185,36.2535,0.2488,61.1707,45.8064,34.7922
2025-05-06,232321890728.32,0.0205,7.0194,0.0152,20.7546,14.1571,9.1865,8.4412,0.2619,16.2247,11.0441,8.0185,35.0537,0.2117,61.1707,45.8064,34.7922
2025-04-30,233100374804.48,0.0205,7.0429,0.0177,20.7546,14.1757,9.1865,8.4694,0.2654,16.2247,11.0345,8.0185,35.1712,0.2136,61.1707,45.7658,34.7922
2025-04-29,236103099098.24,0.0202,7.1336,0.0284,20.7546,14.1864,9.1924,8.5785,0.2831,16.2247,11.0345,8.0185,35.6242,0.2259,61.1707,45.7658,34.7922
2025-04-28,229430378445.44,0.0208,7.4260,0.0576,20.7546,14.1923,9.1999,8.5287,0.2745,16.2247,11.0345,8.0185,36.1642,0.2449,61.1707,45.7658,34.7922
2025-04-25,233545222848.0,0.0204,7.5592,0.0671,20.7546,14.2066,9.2089,8.6817,0.2999,16.2247,11.0331,8.0185,36.8128,0.2670,61.1707,45.7495,34.7922
2025-04-24,236603553147.2,0.0202,7.6582,0.0782,20.7546,14.2184,9.2130,8.7954,0.3222,16.2247,11.0345,8.0185,37.2949,0.2909,61.1707,45.7658,34.7922
2025-04-23,232544314750.08,0.0205,7.5268,0.0650,20.7546,14.2326,9.2139,8.6445,0.2905,16.2247,11.0345,8.0185,36.6551,0.2593,61.1707,45.7658,34.7922
2025-04-22,234601736951.36,0.0203,7.5934,0.0695,20.7546,14.2572,9.2160,8.7209,0.3091,16.2247,11.0345,8.0185,36.9794,0.2749,61.1707,45.7658,34.7922
2025-04-21,234434918935.04,0.0204,7.5880,0.0691,20.7546,14.2628,9.2200,8.7147,0.3078,16.2247,11.0345,8.0185,36.9531,0.2741,61.1707,45.7658,34.7922
2025-04-18,234323706924.16,0.0204,7.5844,0.0675,20.7546,14.2743,9.2217,8.7106,0.3060,16.2247,11.0331,8.0185,36.9355,0.2727,61.1707,45.7495,34.7922
2025-04-17,241496881625.92,0.0198,7.8166,0.1000,20.7546,14.2830,9.2218,8.9773,0.3494,16.2247,11.0345,8.0185,38.0662,0.3132,61.1707,45.7658,34.7922
2025-04-16,241496881625.92,0.0198,7.8166,0.1000,20.7546,14.2830,9.2272,8.9773,0.3498,16.2247,11.0345,8.0185,38.0662,0.3132,61.1707,45.7658,34.7922
2025-04-15,237771279261.44,0.0201,7.6960,0.0848,20.7546,14.2833,9.2277,8.8388,0.3284,16.2247,11.0345,8.0185,37.4790,0.2959,61.1707,45.7658,34.7922
2025-04-14,234379312929.6,0.0204,7.5862,0.0679,20.7546,14.2852,9.2307,8.7127,0.3066,16.2247,11.0345,8.0185,36.9443,0.2733,61.1707,45.8064,34.7922
2025-04-11,233767646869.76,0.0204,7.5664,0.0666,20.7546,14.2842,9.2336,8.6899,0.3011,16.2247,11.0331,8.0185,36.8479,0.2690,61.1707,45.8280,34.7922
2025-04-10,234657342956.8,0.0203,7.5952,0.0695,20.7546,14.2852,9.2367,8.7230,0.3078,16.2247,11.0345,8.0185,36.9881,0.2741,61.1707,45.8362,34.7922
2025-04-09,234601736951.36,0.0203,7.5934,0.0679,20.7546,14.2852,9.2395,8.7209,0.3074,16.2247,11.0345,8.0185,36.9794,0.2733,61.1707,45.8527,34.7922
2025-04-08,229096742412.8,0.0208,7.4152,0.0564,20.7546,14.2852,9.2424,8.5163,0.2724,16.2247,11.0345,8.0185,36.1116,0.2420,61.1707,45.8678,34.7922
2025-04-07,218531601379.2,0.0218,7.0733,0.0206,20.7546,14.2852,9.2455,8.1236,0.2160,16.2247,11.0345,8.0185,34.4463,0.1885,61.1707,45.8678,34.7922
2025-04-03,226149624124.48,0.0211,7.3198,0.0473,20.7546,14.2852,9.2490,8.4067,0.2564,16.2247,11.0345,8.0185,35.6471,0.2259,61.1707,45.8678,34.8101
2025-04-02,227094926216.96,0.0161,7.7316,0.0856,20.7546,14.2852,9.2513,8.6320,0.2868,16.2247,11.0345,8.0185,37.1504,0.2811,61.1707,45.8678,34.8101
2025-04-01,226205230129.92,0.0162,7.7014,0.0823,20.7546,14.2852,9.2535,8.5982,0.2831,16.2247,11.0345,8.0185,37.0049,0.2733,61.1707,45.8678,34.8101
2025-03-31,225649170075.52,0.0162,7.6824,0.0790,20.7546,14.2852,9.2565,8.5771,0.2819,16.2247,11.0345,8.0185,36.9139,0.2708,61.1707,45.8678,34.8101
2025-03-28,227873410293.12,0.0161,7.7581,0.0868,20.7546,14.2842,9.2572,8.6616,0.2937,16.2247,11.0331,8.0165,37.2778,0.2838,61.1707,45.8603,34.8101
2025-03-27,229819620483.52,0.0159,7.8244,0.0951,20.7546,14.2852,9.2631,8.7356,0.3095,16.2247,11.0345,8.0165,37.5961,0.2947,61.1707,45.8678,34.8101
2025-03-26,225371140048.32,0.0162,7.6730,0.0770,20.7546,14.2852,9.2679,8.5665,0.2811,16.2247,11.0345,8.0139,36.8684,0.2700,61.1707,45.8678,34.8101
2025-03-25,225093110021.12,0.0163,7.6635,0.0753,20.7546,14.2852,9.2689,8.5559,0.2794,16.2247,11.0345,8.0082,36.8229,0.2663,61.1707,45.8678,34.8101
2025-03-24,224425837955.84,0.0163,7.6408,0.0712,20.7546,14.2852,9.2689,8.5306,0.2765,16.2247,11.0345,8.0041,36.7138,0.2613,61.1707,45.8678,34.8101
2025-03-21,222868869803.52,0.0164,7.5878,0.0662,20.7546,14.2842,9.2689,8.4714,0.2682,16.2247,11.0331,8.0020,36.4591,0.2522,61.1707,45.8603,34.8101
2025-03-20,226816896189.76,0.0161,7.7222,0.0815,20.7546,14.2852,9.2774,8.6214,0.2864,16.2247,11.0345,8.0020,37.1049,0.2774,61.1707,45.8678,34.8101
2025-03-19,230486892548.8,0.0159,7.8471,0.0934,20.7546,14.2852,9.2805,8.7609,0.3148,16.2247,11.0345,7.9988,37.7053,0.2963,61.1707,45.8678,34.8101
