date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-10-22,12.9574,0.4284,18.0123,14.4801,12.8003,0.0499,1.2787,0.5181,1.5206,1.3172,1.1257,2.6229,0.1268,4.5235,3.4194,2.7106,566844787016.96,,,,,,,,,,
2025-10-21,12.7873,0.4284,18.0123,14.4801,12.8003,0.0505,1.2619,0.5181,1.5206,1.3172,1.1257,2.5885,0.1268,4.5235,3.4194,2.7106,559402455622.72,,,,,,,,,,
2025-10-20,12.7803,0.4284,18.0123,14.4801,12.8003,0.0506,1.2612,0.5181,1.5206,1.3172,1.1257,2.5871,0.1268,4.5235,3.4194,2.7106,559095555359.04,,,,,,,,,,
2025-10-17,12.7680,0.4284,18.0123,14.4801,12.8003,0.0506,1.2600,0.5181,1.5206,1.3172,1.1257,2.5846,0.1268,4.5235,3.4194,2.7106,558558479897.6,,,,,,,,,,
2025-10-16,12.8346,0.4284,18.0123,14.4801,12.8003,0.0504,1.2666,0.5181,1.5206,1.3172,1.1257,2.5981,0.1268,4.5235,3.4194,2.7106,561474032402.56,,,,,,,,,,
2025-10-15,12.7890,0.4284,18.0123,14.4801,12.8003,0.0505,1.2621,0.5181,1.5206,1.3172,1.1257,2.5889,0.1268,4.5235,3.4194,2.7106,559479180688.64,,,,,,,,,,
2025-10-14,12.7329,0.4284,18.0123,14.4801,12.8003,0.0508,1.2566,0.5181,1.5206,1.3172,1.1257,2.5775,0.1268,4.5235,3.4194,2.7106,557023978579.2,,,,,,,,,,
2025-10-13,12.5944,0.4284,18.0123,14.4801,12.8003,0.0513,1.2429,0.5181,1.5206,1.3172,1.1257,2.5495,0.1268,4.5235,3.4194,2.7106,550962698371.52,,,,,,,,,,
2025-10-10,12.7733,0.4284,18.0123,14.4801,12.8003,0.0506,1.2605,0.5181,1.5206,1.3172,1.1257,2.5857,0.1268,4.5235,3.4194,2.7106,558788655095.36,,,,,,,,,,
2025-10-09,12.7382,0.4284,18.0123,14.4801,12.8003,0.0507,1.2571,0.5181,1.5206,1.3172,1.1257,2.5786,0.1268,4.5235,3.4194,2.7106,557254153776.96,,,,,,,,,,
2025-09-30,12.7434,0.4284,18.0123,14.4801,12.8003,0.0507,1.2576,0.5181,1.5206,1.3172,1.1257,2.5796,0.1268,4.5235,3.4194,2.7106,557484328974.72,,,,,,,,,,
2025-09-29,12.9311,0.4284,18.0123,14.4801,12.8003,0.0500,1.2761,0.5181,1.5206,1.3172,1.1257,2.6176,0.1268,4.5235,3.4194,2.7106,565693911028.16,,,,,,,,,,
2025-09-26,13.0135,0.4284,18.0123,14.4801,12.8003,0.0497,1.2842,0.5181,1.5206,1.3172,1.1257,2.6343,0.1268,4.5235,3.4194,2.7106,569299989126.4,,,,,,,,,,
2025-09-25,12.7750,0.4284,18.0123,14.4801,12.8003,0.0506,1.2607,0.5181,1.5206,1.3172,1.1257,2.5860,0.1268,4.5235,3.4194,2.7106,558865380161.28,,,,,,,,,,
2025-09-24,12.9960,0.4284,18.0123,14.4801,12.8003,0.0497,1.2825,0.5181,1.5206,1.3172,1.1257,2.6308,0.1268,4.5235,3.4194,2.7106,568532738467.2,,,,,,,,,,
2025-09-23,12.8960,0.4284,18.0123,14.4801,12.8003,0.0501,1.2727,0.5181,1.5206,1.3172,1.1257,2.6105,0.1268,4.5235,3.4194,2.7106,564159409709.76,,,,,,,,,,
2025-09-22,12.8487,0.4284,18.0123,14.4801,12.8003,0.0503,1.2680,0.5181,1.5206,1.3172,1.1257,2.6009,0.1268,4.5235,3.4194,2.7106,562087832929.92,,,,,,,,,,
2025-09-19,13.0398,0.4284,18.0123,14.4801,12.8003,0.0496,1.2868,0.5181,1.5206,1.3172,1.1257,2.6396,0.1268,4.5235,3.4194,2.7106,570450865115.2,,,,,,,,,,
2025-09-18,12.9329,0.4284,18.0123,14.4801,12.8003,0.0500,1.2763,0.5181,1.5206,1.3172,1.1257,2.6180,0.1268,4.5235,3.4194,2.7106,565770636094.08,,,,,,,,,,
2025-09-17,13.0398,0.4284,18.0123,14.4801,12.8003,0.0496,1.2868,0.5181,1.5206,1.3172,1.1257,2.6396,0.1268,4.5235,3.4194,2.7106,570450865115.2,,,,,,,,,,
2025-09-16,13.0591,0.4284,18.0123,14.4801,12.8003,0.0495,1.2887,0.5181,1.5206,1.3172,1.1257,2.6435,0.1268,4.5235,3.4194,2.7106,571294840840.32,,,,,,,,,,
2025-09-15,13.1837,0.4284,18.0123,14.4801,12.8003,0.0490,1.3010,0.5181,1.5206,1.3172,1.1257,2.6687,0.1268,4.5235,3.4194,2.7106,576742320520.64,,,,,,,,,,
2025-09-12,13.2538,0.4284,18.0123,14.4801,12.8003,0.0488,1.3080,0.5181,1.5206,1.3172,1.1257,2.6829,0.1268,4.5235,3.4194,2.7106,579811323157.44,,,,,,,,,,
2025-09-11,13.5081,0.4284,18.0123,14.4801,12.8003,0.0479,1.3331,0.5181,1.5206,1.3172,1.1257,2.7344,0.1268,4.5235,3.4194,2.7106,590936457715.84,,,,,,,,,,
2025-09-10,13.5081,0.4284,18.0123,14.4801,12.8003,0.0479,1.3331,0.5181,1.5206,1.3172,1.1257,2.7344,0.1268,4.5235,3.4194,2.7106,590936457715.84,,,,,,,,,,
2025-09-09,13.5362,0.4284,18.0123,14.4801,12.8003,0.0478,1.3358,0.5181,1.5206,1.3172,1.1257,2.7401,0.1268,4.5235,3.4194,2.7106,592164058770.56,,,,,,,,,,
2025-09-08,13.5099,0.4284,18.0123,14.4801,12.8003,0.0478,1.3332,0.5181,1.5206,1.3172,1.1257,2.7348,0.1268,4.5235,3.4194,2.7106,591013182781.76,,,,,,,,,,
2025-09-05,13.3678,0.4284,18.0123,14.4801,12.8003,0.0484,1.3192,0.5181,1.5206,1.3172,1.1257,2.7060,0.1268,4.5235,3.4194,2.7106,584798452442.24,,,,,,,,,,
2025-09-04,13.2573,0.4284,18.0123,14.4801,12.8003,0.0488,1.3083,0.5181,1.5206,1.3172,1.1257,2.6837,0.1268,4.5235,3.4194,2.7106,579964773289.28,,,,,,,,,,
2025-09-03,13.2626,0.4284,18.0123,14.4801,12.8003,0.0487,1.3088,0.5181,1.5206,1.3172,1.1257,2.6847,0.1268,4.5235,3.4194,2.7106,580194948487.04,,,,,,,,,,
2025-09-02,13.3573,0.4284,18.0123,14.4801,12.8003,0.0484,1.3182,0.5181,1.5206,1.3172,1.1257,2.7039,0.1268,4.5235,3.4194,2.7106,584338102046.72,,,,,,,,,,
2025-09-01,12.9837,0.4284,18.0123,14.4801,12.8003,0.0498,1.2813,0.5181,1.5206,1.3172,1.1257,2.6283,0.1268,4.5235,3.4194,2.7106,567995663005.76,,,,,,,,,,
2025-08-29,13.4783,0.4284,18.0123,14.4801,12.8003,0.0432,1.3121,0.5181,1.5206,1.3172,1.1257,2.7536,0.1268,4.5235,3.4194,2.7106,565540460896.32,,,,,,,,,,
2025-08-28,13.4399,0.4284,18.0123,14.4801,12.8003,0.0433,1.3083,0.5181,1.5206,1.3172,1.1257,2.7458,0.1268,4.5235,3.4194,2.7106,563929234512.0,,,,,,,,,,
2025-08-27,13.2954,0.4284,18.0123,14.4801,12.8003,0.0438,1.2943,0.5181,1.5206,1.3172,1.1257,2.7163,0.1268,4.5235,3.4194,2.7106,557867954304.32,,,,,,,,,,
2025-08-26,13.4947,0.4284,18.0123,14.4801,12.8003,0.0432,1.3137,0.5181,1.5206,1.3172,1.1257,2.7570,0.1268,4.5235,3.4194,2.7106,566230986489.6,,,,,,,,,,
2025-08-25,13.4435,0.4284,18.0123,14.4801,12.8003,0.0433,1.3087,0.5181,1.5206,1.3172,1.1257,2.7465,0.1268,4.5235,3.4194,2.7106,564082684643.84,,,,,,,,,,
2025-08-22,13.1820,0.4284,18.0123,14.4801,12.8003,0.0442,1.2832,0.5181,1.5206,1.3172,1.1257,2.6931,0.1268,4.5235,3.4194,2.7106,553111000217.28,,,,,,,,,,
2025-08-21,13.1509,0.4284,18.0123,14.4801,12.8003,0.0443,1.2802,0.5181,1.5206,1.3172,1.1257,2.6868,0.1268,4.5235,3.4194,2.7106,551806674096.64,,,,,,,,,,
2025-08-20,13.2058,0.4284,18.0123,14.4801,12.8003,0.0441,1.2855,0.5181,1.5206,1.3172,1.1257,2.6980,0.1268,4.5235,3.4194,2.7106,554108426074.24,,,,,,,,,,
2025-08-19,13.2899,0.4284,18.0123,14.4801,12.8003,0.0438,1.2937,0.5181,1.5206,1.3172,1.1257,2.7151,0.1268,4.5235,3.4194,2.7106,557637779106.56,,,,,,,,,,
2025-08-18,13.1363,0.4284,18.0123,14.4801,12.8003,0.0443,1.2788,0.5181,1.5206,1.3172,1.1257,2.6838,0.1268,4.5235,3.4194,2.7106,551192873569.28,,,,,,,,,,
2025-08-15,13.2204,0.4284,18.0123,14.4801,12.8003,0.0441,1.2870,0.5181,1.5206,1.3172,1.1257,2.7009,0.1268,4.5235,3.4194,2.7106,554722226601.6,,,,,,,,,,
2025-08-14,13.2259,0.4284,18.0123,14.4801,12.8003,0.0440,1.2875,0.5181,1.5206,1.3172,1.1257,2.7021,0.1268,4.5235,3.4194,2.7106,554952401799.36,,,,,,,,,,
2025-08-13,13.1327,0.4284,18.0123,14.4801,12.8003,0.0444,1.2784,0.5181,1.5206,1.3172,1.1257,2.6830,0.1268,4.5235,3.4194,2.7106,551039423437.44,,,,,,,,,,
2025-08-12,13.1528,0.4284,18.0123,14.4801,12.8003,0.0443,1.2804,0.5181,1.5206,1.3172,1.1257,2.6871,0.1268,4.5235,3.4194,2.7106,551883399162.56,,,,,,,,,,
2025-08-11,13.1217,0.4284,18.0123,14.4801,12.8003,0.0444,1.2774,0.5181,1.5206,1.3172,1.1257,2.6808,0.1268,4.5235,3.4194,2.7106,550579073041.92,,,,,,,,,,
2025-08-08,13.0888,0.4284,18.0123,14.4801,12.8003,0.0445,1.2742,0.5181,1.5206,1.3172,1.1257,2.6741,0.1268,4.5235,3.4194,2.7106,549198021855.36,,,,,,,,,,
2025-08-07,13.0705,0.4284,18.0123,14.4801,12.8003,0.0446,1.2724,0.5181,1.5206,1.3172,1.1257,2.6703,0.1268,4.5235,3.4194,2.7106,548430771196.16,,,,,,,,,,
2025-08-06,13.1107,0.4284,18.0123,14.4801,12.8003,0.0444,1.2763,0.5181,1.5206,1.3172,1.1257,2.6785,0.1268,4.5235,3.4194,2.7106,550118722646.4,,,,,,,,,,
2025-08-05,13.0522,0.4284,18.0123,14.4801,12.8003,0.0446,1.2706,0.5181,1.5206,1.3172,1.1257,2.6666,0.1268,4.5235,3.4194,2.7106,547663520536.96,,,,,,,,,,
2025-08-04,12.9717,0.4284,18.0123,14.4801,12.8003,0.0449,1.2628,0.5181,1.5206,1.3172,1.1257,2.6501,0.1268,4.5235,3.4194,2.7106,544287617636.48,,,,,,,,,,
2025-08-01,12.9443,0.4284,18.0123,14.4801,12.8003,0.0450,1.2601,0.5181,1.5206,1.3172,1.1257,2.6445,0.1268,4.5235,3.4194,2.7106,543136741647.68,,,,,,,,,,
2025-07-31,12.8346,0.4284,18.0123,14.4801,12.8003,0.0454,1.2494,0.5181,1.5206,1.3172,1.1257,2.6221,0.1268,4.5235,3.4194,2.7106,538533237692.48,,,,,,,,,,
2025-07-30,13.1857,0.4284,18.0123,14.4801,12.8003,0.0442,1.2836,0.5181,1.5206,1.3172,1.1257,2.6939,0.1268,4.5235,3.4194,2.7106,553264450349.12,,,,,,,,,,
2025-07-29,13.0266,0.4284,18.0123,14.4801,12.8003,0.0447,1.2681,0.5181,1.5206,1.3172,1.1257,2.6613,0.1268,4.5235,3.4194,2.7106,546589369614.08,,,,,,,,,,
2025-07-28,13.1546,0.4284,18.0123,14.4801,12.8003,0.0443,1.2806,0.5181,1.5206,1.3172,1.1257,2.6875,0.1268,4.5235,3.4194,2.7106,551960124228.48,,,,,,,,,,
2025-07-25,13.3019,0.4284,18.0123,14.4801,12.8003,0.0438,1.2949,0.5181,1.5206,1.3172,1.1257,2.7176,0.1268,4.5235,3.4194,2.7106,558142357851.68,,,,,,,,,,
2025-07-24,13.4391,0.4284,18.0123,14.4801,12.8003,0.0433,1.3083,0.5181,1.5206,1.3172,1.1257,2.7456,0.1268,4.5235,3.4194,2.7106,563895611952.68,,,,,,,,,,
2025-07-23,13.4372,0.4284,18.0123,14.4801,12.8003,0.0434,1.3081,0.5181,1.5206,1.3172,1.1257,2.7452,0.1268,4.5235,3.4194,2.7106,563818901898.0,,,,,,,,,,
2025-07-22,13.3806,0.4284,18.0123,14.4801,12.8003,0.0435,1.3026,0.5181,1.5206,1.3172,1.1257,2.7337,0.1268,4.5235,3.4194,2.7106,561440890202.9199,,,,,,,,,,
2025-07-21,13.2636,0.4284,18.0123,14.4801,12.8003,0.0439,1.2912,0.5181,1.5206,1.3172,1.1257,2.7098,0.1268,4.5235,3.4194,2.7106,556531446703.4,,,,,,,,,,
2025-07-18,13.3063,0.4284,18.0123,14.4801,12.8003,0.0438,1.2953,0.5181,1.5206,1.3172,1.1257,2.7185,0.1268,4.5235,3.4194,2.7106,558326001864.89,,,,,,,,,,
2025-07-17,13.2698,0.4284,18.0123,14.4801,12.8003,0.0439,1.2918,0.5181,1.5206,1.3172,1.1257,2.7110,0.1268,4.5235,3.4194,2.7106,556792771048.2899,,,,,,,,,,
2025-07-16,13.3173,0.4284,18.0123,14.4801,12.8003,0.0437,1.2964,0.5181,1.5206,1.3172,1.1257,2.7207,0.1268,4.5235,3.4194,2.7106,558785971109.87,,,,,,,,,,
2025-07-15,13.3757,0.4284,18.0123,14.4801,12.8003,0.0436,1.3021,0.5181,1.5206,1.3172,1.1257,2.7327,0.1268,4.5235,3.4194,2.7106,561239140416.4299,,,,,,,,,,
2025-07-14,13.3556,0.4284,18.0123,14.4801,12.8003,0.0436,1.3001,0.5181,1.5206,1.3172,1.1257,2.7286,0.1268,4.5235,3.4194,2.7106,560395863467.2999,,,,,,,,,,
2025-07-11,13.2424,0.4284,18.0123,14.4801,12.8003,0.0440,1.2891,0.5181,1.5206,1.3172,1.1257,2.7054,0.1268,4.5235,3.4194,2.7106,555642847935.8401,,,,,,,,,,
2025-07-10,13.0962,0.4284,18.0123,14.4801,12.8003,0.0445,1.2749,0.5181,1.5206,1.3172,1.1257,2.6756,0.1268,4.5235,3.4194,2.7106,549509924669.4401,,,,,,,,,,
2025-07-09,13.1181,0.4284,18.0123,14.4801,12.8003,0.0444,1.2770,0.5181,1.5206,1.3172,1.1257,2.6800,0.1268,4.5235,3.4194,2.7106,550429863159.4,,,,,,,,,,
2025-07-08,13.1949,0.4284,18.0123,14.4801,12.8003,0.0442,1.2845,0.5181,1.5206,1.3172,1.1257,2.6957,0.1268,4.5235,3.4194,2.7106,553649647874.26,,,,,,,,,,
2025-07-07,13.2552,0.4284,18.0123,14.4801,12.8003,0.0439,1.2904,0.5181,1.5206,1.3172,1.1257,2.7080,0.1268,4.5235,3.4194,2.7106,556179478721.65,,,,,,,,,,
2025-07-04,13.4251,0.4284,18.0123,14.4801,12.8003,0.0434,1.3069,0.5181,1.5206,1.3172,1.1257,2.7428,0.1268,4.5235,3.4194,2.7106,563309002018.8401,,,,,,,,,,
2025-07-03,13.3173,0.4284,18.0123,14.4801,12.8003,0.0437,1.2964,0.5181,1.5206,1.3172,1.1257,2.7207,0.1268,4.5235,3.4194,2.7106,558785971109.87,,,,,,,,,,
2025-07-02,13.2460,0.4284,18.0123,14.4801,12.8003,0.0440,1.2895,0.5181,1.5206,1.3172,1.1257,2.7062,0.1268,4.5235,3.4194,2.7106,555796171017.5,,,,,,,,,,
2025-07-01,13.1748,0.4284,18.0123,14.4801,12.8003,0.0442,1.2825,0.5181,1.5206,1.3172,1.1257,2.6916,0.1268,4.5235,3.4194,2.7106,552806370925.13,,,,,,,,,,
2025-06-30,13.1912,0.4284,18.0123,14.4801,12.8003,0.0442,1.2841,0.5181,1.5206,1.3172,1.1257,2.6950,0.1268,4.5235,3.4194,2.7106,553496324792.6,,,,,,,,,,
2025-06-27,13.2058,0.4284,18.0123,14.4801,12.8003,0.0441,1.2855,0.5181,1.5206,1.3172,1.1257,2.6980,0.1268,4.5235,3.4194,2.7106,554109617119.24,,,,,,,,,,
2025-06-26,13.3556,0.4284,18.0123,14.4801,12.8003,0.0436,1.3001,0.5181,1.5206,1.3172,1.1257,2.7286,0.1268,4.5235,3.4194,2.7106,560395863467.2999,,,,,,,,,,
2025-06-25,13.2150,0.4284,18.0123,14.4801,12.8003,0.0441,1.2864,0.5181,1.5206,1.3172,1.1257,2.6998,0.1268,4.5235,3.4194,2.7106,554492924823.39,,,,,,,,,,
2025-06-24,13.3008,0.4284,18.0123,14.4801,12.8003,0.0438,1.2948,0.5181,1.5206,1.3172,1.1257,2.7174,0.1268,4.5235,3.4194,2.7106,558096017242.4,,,,,,,,,,
2025-06-23,13.1225,0.4284,18.0123,14.4801,12.8003,0.0444,1.2774,0.5181,1.5206,1.3172,1.1257,2.6809,0.1268,4.5235,3.4194,2.7106,550611998777.28,,,,,,,,,,
2025-06-20,13.2432,0.4284,18.0123,14.4801,12.8003,0.0440,1.2892,0.5181,1.5206,1.3172,1.1257,2.7056,0.1268,4.5235,3.4194,2.7106,555678980361.12,,,,,,,,,,
2025-06-19,13.0511,0.4284,18.0123,14.4801,12.8003,0.0446,1.2705,0.5181,1.5206,1.3172,1.1257,2.6664,0.1268,4.5235,3.4194,2.7106,547617873295.92,,,,,,,,,,
2025-06-18,13.1920,0.4284,18.0123,14.4801,12.8003,0.0442,1.2842,0.5181,1.5206,1.3172,1.1257,2.6951,0.1268,4.5235,3.4194,2.7106,553529351810.3999,,,,,,,,,,
2025-06-17,13.1847,0.4284,18.0123,14.4801,12.8003,0.0442,1.2835,0.5181,1.5206,1.3172,1.1257,2.6936,0.1268,4.5235,3.4194,2.7106,553222262017.4401,,,,,,,,,,
2025-06-16,13.0383,0.4284,18.0123,14.4801,12.8003,0.0447,1.2692,0.5181,1.5206,1.3172,1.1257,2.6637,0.1268,4.5235,3.4194,2.7106,547080466158.24,,,,,,,,,,
2025-06-13,13.0786,0.4284,18.0123,14.4801,12.8003,0.0445,1.2732,0.5181,1.5206,1.3172,1.1257,2.6720,0.1268,4.5235,3.4194,2.7106,548769460019.52,,,,,,,,,,
2025-06-12,13.2103,0.4284,18.0123,14.4801,12.8003,0.0441,1.2860,0.5181,1.5206,1.3172,1.1257,2.6989,0.1268,4.5235,3.4194,2.7106,554297076292.8,,,,,,,,,,
2025-06-11,13.8123,0.4284,18.0123,14.4801,12.8003,0.0422,1.3446,0.5181,1.5206,1.3172,1.1257,2.5217,0.1268,4.5235,3.4194,2.7106,579555211763.76,,,,,,,,,,
2025-06-10,13.7318,0.4284,18.0123,14.4801,12.8003,0.0424,1.3367,0.5181,1.5206,1.3172,1.1257,2.5070,0.1268,4.5235,3.4194,2.7106,576177224041.2,,,,,,,,,,
2025-06-09,13.7958,0.4284,18.0123,14.4801,12.8003,0.0422,1.3430,0.5181,1.5206,1.3172,1.1257,2.5187,0.1268,4.5235,3.4194,2.7106,578864259729.6001,,,,,,,,,,
2025-06-06,13.8507,0.4284,18.0123,14.4801,12.8003,0.0421,1.3483,0.5181,1.5206,1.3172,1.1257,2.5287,0.1268,4.5235,3.4194,2.7106,581167433176.8,,,,,,,,,,
2025-06-05,13.7275,0.4284,18.0123,14.4801,12.8003,0.0424,1.3363,0.5181,1.5206,1.3172,1.1257,2.5063,0.1268,4.5235,3.4194,2.7106,575998291085.0001,,,,,,,,,,
2025-06-04,13.7840,0.4284,18.0123,14.4801,12.8003,0.0423,1.3418,0.5181,1.5206,1.3172,1.1257,2.5166,0.1268,4.5235,3.4194,2.7106,578371174410.4001,,,,,,,,,,
2025-06-03,13.8479,0.4284,18.0123,14.4801,12.8003,0.0421,1.3481,0.5181,1.5206,1.3172,1.1257,2.5282,0.1268,4.5235,3.4194,2.7106,581050236229.4,,,,,,,,,,
2025-05-30,14.4225,0.4284,18.0123,14.4801,12.8003,0.0404,1.4040,0.5181,1.5206,1.3172,1.1257,2.6332,0.1268,4.5235,3.4194,2.7106,605161792600.4001,,,,,,,,,,
2025-05-29,14.4079,0.4284,18.0123,14.4801,12.8003,0.0404,1.4026,0.5181,1.5206,1.3172,1.1257,2.6305,0.1268,4.5235,3.4194,2.7106,604549435613.2001,,,,,,,,,,
2025-05-28,14.4728,0.4284,18.0123,14.4801,12.8003,0.0403,1.4089,0.5181,1.5206,1.3172,1.1257,2.6423,0.1268,4.5235,3.4194,2.7106,607270420639.5598,,,,,,,,,,
2025-05-27,14.3195,0.4284,18.0123,14.4801,12.8003,0.0407,1.3940,0.5181,1.5206,1.3172,1.1257,2.6143,0.1268,4.5235,3.4194,2.7106,600839417697.84,,,,,,,,,,
2025-05-26,14.2812,0.4284,18.0123,14.4801,12.8003,0.0408,1.3902,0.5181,1.5206,1.3172,1.1257,2.6073,0.1268,4.5235,3.4194,2.7106,599231666962.4099,,,,,,,,,,
2025-05-23,14.3943,0.4284,18.0123,14.4801,12.8003,0.0405,1.4012,0.5181,1.5206,1.3172,1.1257,2.6280,0.1268,4.5235,3.4194,2.7106,603978359609.8699,,,,,,,,,,
2025-05-22,14.4801,0.4284,18.0123,14.4801,12.8003,0.0402,1.4096,0.5181,1.5206,1.3172,1.1257,2.6437,0.1268,4.5235,3.4194,2.7106,607576658874.8799,,,,,,,,,,
2025-05-21,14.3779,0.4284,18.0123,14.4801,12.8003,0.0405,1.3996,0.5181,1.5206,1.3172,1.1257,2.6250,0.1268,4.5235,3.4194,2.7106,603289323580.3999,,,,,,,,,,
2025-05-20,14.3542,0.4284,18.0123,14.4801,12.8003,0.0406,1.3973,0.5181,1.5206,1.3172,1.1257,2.6207,0.1268,4.5235,3.4194,2.7106,602294049315.61,,,,,,,,,,
2025-05-19,14.1553,0.4284,18.0123,14.4801,12.8003,0.0412,1.3780,0.5181,1.5206,1.3172,1.1257,2.5844,0.1268,4.5235,3.4194,2.7106,593949057403.1399,,,,,,,,,,
2025-05-16,13.9765,0.4284,18.0123,14.4801,12.8003,0.0417,1.3606,0.5181,1.5206,1.3172,1.1257,2.5517,0.1268,4.5235,3.4194,2.7106,586446220637.7999,,,,,,,,,,
2025-05-15,13.9582,0.4284,18.0123,14.4801,12.8003,0.0417,1.3588,0.5181,1.5206,1.3172,1.1257,2.5484,0.1268,4.5235,3.4194,2.7106,585680625049.4999,,,,,,,,,,
2025-05-14,14.0659,0.4284,18.0123,14.4801,12.8003,0.0414,1.3693,0.5181,1.5206,1.3172,1.1257,2.5680,0.1268,4.5235,3.4194,2.7106,590197639020.47,,,,,,,,,,
2025-05-13,14.0695,0.4284,18.0123,14.4801,12.8003,0.0414,1.3696,0.5181,1.5206,1.3172,1.1257,2.5687,0.1268,4.5235,3.4194,2.7106,590350758138.1299,,,,,,,,,,
2025-05-12,13.9728,0.4284,18.0123,14.4801,12.8003,0.0417,1.3602,0.5181,1.5206,1.3172,1.1257,2.5510,0.1268,4.5235,3.4194,2.7106,586293101520.1399,,,,,,,,,,
2025-05-09,13.8305,0.4284,18.0123,14.4801,12.8003,0.0421,1.3464,0.5181,1.5206,1.3172,1.1257,2.5251,0.1268,4.5235,3.4194,2.7106,580321455931.3999,,,,,,,,,,
2025-05-08,13.6846,0.4284,18.0123,14.4801,12.8003,0.0426,1.3322,0.5181,1.5206,1.3172,1.1257,2.4984,0.1268,4.5235,3.4194,2.7106,574196691224.9999,,,,,,,,,,
2025-05-07,13.5678,0.4284,18.0123,14.4801,12.8003,0.0429,1.3208,0.5181,1.5206,1.3172,1.1257,2.4771,0.1268,4.5235,3.4194,2.7106,569296879459.8799,,,,,,,,,,
2025-05-06,13.5112,0.4284,18.0123,14.4801,12.8003,0.0431,1.3153,0.5181,1.5206,1.3172,1.1257,2.4668,0.1268,4.5235,3.4194,2.7106,566923533136.1499,,,,,,,,,,
2025-04-30,13.4328,0.3824,18.012,14.4852,12.4109,0.0434,1.3076,0.5294,1.5206,1.29,1.0573,2.4524,0.045,4.5231,3.5096,2.7107,,14.3585,0.3807,19.5332,15.338,13.1593,2.8473,0.071,6.7713,4.42,3.2479
2025-04-29,14.7409,0.5223,18.012,14.4852,12.4109,0.043,1.3886,0.6475,1.5206,1.2897,1.0573,2.6209,0.1399,4.5231,3.5097,2.7107,,15.8939,0.5668,19.5332,15.3432,13.1593,3.0351,0.1218,6.7713,4.42,3.2498
2025-04-28,14.5482,0.5059,18.012,14.4834,12.4109,0.0436,1.3705,0.6189,1.5206,1.2895,1.0573,2.5866,0.1118,4.5231,3.5107,2.7108,,15.6862,0.5466,19.5332,15.3432,13.1593,2.9954,0.1084,6.7713,4.42,3.2504
2025-04-25,14.4528,0.4943,18.012,14.4843,12.4109,0.0439,1.3615,0.6073,1.5206,1.2891,1.0573,2.5696,0.0958,4.5231,3.5125,2.7114,,15.5833,0.5338,19.5332,15.3432,13.1593,2.9758,0.1021,6.7713,4.4186,3.2528
2025-04-24,14.4925,0.5021,18.012,14.4852,12.4109,0.0438,1.3652,0.6126,1.5206,1.2888,1.0573,2.5767,0.1025,4.5231,3.5127,2.7118,,15.6262,0.5382,19.5332,15.3432,13.1593,2.9839,0.1042,6.7713,4.42,3.2531
2025-04-23,14.274,0.4773,18.012,14.4852,12.4109,0.0444,1.3447,0.5849,1.5206,1.2886,1.0573,2.5379,0.0794,4.5231,3.5146,2.7132,,15.3906,0.5092,19.5332,15.3432,13.1593,2.9389,0.0954,6.7713,4.42,3.256
2025-04-22,14.2482,0.471,18.012,14.4862,12.4109,0.0445,1.3422,0.579,1.5206,1.2883,1.0573,2.5333,0.0735,4.5231,3.5161,2.7134,,15.3627,0.5025,19.5332,15.3432,13.1593,2.9336,0.0933,6.7713,4.42,3.2567
2025-04-21,14.1826,0.4647,18.012,14.489,12.4109,0.0447,1.3361,0.5689,1.5206,1.2883,1.0573,2.5216,0.0693,4.5231,3.519,2.7141,,15.292,0.4966,19.5332,15.3432,13.1593,2.9201,0.0903,6.7713,4.42,3.2573
2025-04-18,14.0892,0.4528,18.012,14.489,12.4109,0.045,1.3273,0.5565,1.5206,1.2876,1.0572,2.505,0.0617,4.5231,3.5196,2.7143,,15.1914,0.4826,19.5332,15.3433,13.1593,2.9009,0.0836,6.7713,4.4186,3.2591
2025-04-17,14.0952,0.4538,18.012,14.489,12.4109,0.045,1.3278,0.5571,1.5206,1.2875,1.0572,2.5061,0.0626,4.5231,3.5203,2.7143,,15.1978,0.4845,19.5332,15.3434,13.1593,2.9021,0.084,6.7713,4.42,3.2623
2025-04-16,14.1051,0.4542,18.012,14.489,12.4109,0.045,1.3288,0.5584,1.5206,1.2869,1.0572,2.5078,0.0626,4.5231,3.5221,2.7148,,15.2085,0.4853,19.5332,15.3479,13.1593,2.9042,0.084,6.7713,4.42,3.2627
2025-04-15,14.2005,0.4651,18.012,14.489,12.4109,0.0447,1.3377,0.5727,1.5206,1.2866,1.0569,2.5248,0.0685,4.5231,3.5223,2.7166,,15.3113,0.4966,19.5332,15.3479,13.1593,2.9238,0.0895,6.7713,4.42,3.2652
