date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率
2017-11-29,255367775856.0001,1.8456,0.9523,1.2360,0.8741,0.7194,12.9941,0.6357,15.6117,11.9918,9.4946,4.3560,0.7025,4.9225,3.4678,2.8916,0.0424
2017-11-28,264692158720.0,1.9129,0.9651,1.2360,0.8741,0.7194,13.4685,0.6857,15.6802,11.9918,9.4946,4.5151,0.7334,4.9241,3.4678,2.8916,0.0409
2017-11-27,264932787955.2,1.9147,0.9655,1.2307,0.8741,0.7194,13.4808,0.6861,15.6852,11.9918,9.4946,4.5192,0.7347,4.9251,3.4678,2.8916,0.0409
2017-11-24,273775912348.8,1.9786,0.9722,1.2252,0.8745,0.7195,13.9308,0.7141,15.7181,11.9925,9.4985,4.6700,0.7525,4.9257,3.4692,2.8918,0.0396
2017-11-23,270768046908.8,1.9569,0.9699,1.2252,0.8741,0.7194,13.7777,0.7060,15.7907,11.9918,9.4946,4.6187,0.7449,4.9318,3.4678,2.8916,0.0400
2017-11-22,284905014476.8,2.0590,0.9881,1.2239,0.8741,0.7194,14.4971,0.7546,15.8207,11.9918,9.4946,4.8599,0.7869,4.9332,3.4678,2.8916,0.0380
2017-11-21,287551936064.0,2.0782,0.9907,1.2239,0.8741,0.7194,14.6317,0.7644,15.8429,11.9918,9.4946,4.9050,0.7940,4.9340,3.4678,2.8916,0.0377
2017-11-20,275640788921.6,1.9921,0.9761,1.2239,0.8741,0.7194,14.0257,0.7197,15.8577,11.9918,9.4946,4.7019,0.7577,4.9363,3.4678,2.8916,0.0393
2017-11-17,276422833936.0,1.9977,0.9775,1.2191,0.8745,0.7195,14.0654,0.7234,15.8632,11.9925,9.4985,4.7152,0.7583,4.9384,3.4692,2.8918,0.0392
2017-11-16,275881418156.8,1.9938,0.9770,1.2191,0.8741,0.7194,14.0379,0.7202,15.9316,11.9918,9.4946,4.7060,0.7577,4.9384,3.4678,2.8916,0.0392
2017-11-15,273475125804.8,1.9764,0.9744,1.2183,0.8741,0.7194,13.9155,0.7126,15.9316,11.9918,9.4946,4.6649,0.7520,4.9390,3.4678,2.8916,0.0396
2017-11-14,269865687276.8,1.9503,0.9713,1.2167,0.8741,0.7194,13.7318,0.7025,15.9685,11.9918,9.4946,4.6033,0.7436,4.9405,3.4678,2.8916,0.0401
2017-11-13,274557957363.2,1.9842,0.9757,1.2163,0.8741,0.7194,13.9706,0.7157,16.0425,11.9918,9.4946,4.6834,0.7533,4.9480,3.4678,2.8916,0.0394
2017-11-10,274738429289.6,1.9856,0.9766,1.2138,0.8734,0.7195,13.9797,0.7159,16.0450,11.9925,9.4985,4.6865,0.7530,4.9531,3.4692,2.8918,0.0394
2017-11-09,263128068691.2,1.9016,0.9682,1.2138,0.8733,0.7194,13.3890,0.6764,16.0834,11.9918,9.4946,4.4884,0.7277,4.9562,3.4678,2.8916,0.0412
2017-11-08,261864765206.4,1.8925,0.9655,1.2133,0.8733,0.7194,13.3247,0.6698,16.1080,11.9918,9.4946,4.4669,0.7233,4.9568,3.4678,2.8916,0.0414
2017-11-07,265835147587.2,1.9212,0.9708,1.2133,0.8733,0.7194,13.5267,0.6870,16.2258,11.9918,9.4946,4.5346,0.7347,4.9573,3.4678,2.8916,0.0407
2017-11-06,261864765206.4,1.8925,0.9664,1.2131,0.8733,0.7194,13.3247,0.6698,16.2495,11.9918,9.4946,4.4669,0.7233,4.9591,3.4678,2.8916,0.0414
2017-11-03,251638022710.4,1.8186,0.9549,1.2118,0.8730,0.7195,12.8043,0.6156,16.2692,11.9925,9.4985,4.2924,0.6880,4.9592,3.4692,2.8918,0.0430
2017-11-02,254224786988.8,1.8373,0.9584,1.2118,0.8727,0.7194,12.9359,0.6300,16.2867,11.9918,9.4946,4.3365,0.6985,4.9594,3.4678,2.8916,0.0426
2017-11-01,251457550784.0,1.8173,0.9553,1.2115,0.8727,0.7194,12.7951,0.6145,16.3012,11.9918,9.4946,4.2893,0.6870,4.9629,3.4678,2.8916,0.0431
2017-10-31,255969348944.0,1.8499,0.9607,1.2113,0.8727,0.7194,13.0247,0.6362,16.3274,11.9918,9.4946,4.3663,0.7025,4.9647,3.4678,2.8916,0.0423
2017-10-30,263188226000.0,2.0239,0.9823,1.2078,0.8727,0.7194,14.2487,0.7312,16.3332,11.9918,9.4946,6.3221,0.9447,4.9648,3.4678,2.8916,0.0411
2017-10-27,263308540617.6,2.0248,0.9828,1.2044,0.8727,0.7195,14.2553,0.7313,16.3978,11.9925,9.4985,6.3250,0.9443,4.9648,3.4692,2.8918,0.0411
2017-10-26,257954540134.4,1.9836,0.9770,1.2044,0.8727,0.7194,13.9654,0.7113,16.4227,11.9918,9.4946,6.1964,0.9434,4.9648,3.4678,2.8916,0.0420
2017-10-25,251517708092.8,1.9341,0.9730,1.1961,0.8727,0.7194,13.6169,0.6910,16.4417,11.9918,9.4946,6.0418,0.9408,4.9648,3.4678,2.8916,0.0431
2017-10-24,248269213417.6,1.9091,0.9717,1.1959,0.8727,0.7194,13.4410,0.6804,16.4573,11.9918,9.4946,5.9637,0.9368,4.9648,3.4678,2.8916,0.0436
2017-10-23,244419145654.4,1.8795,0.9660,1.1954,0.8727,0.7194,13.2326,0.6605,16.4613,11.9918,9.4946,5.8712,0.9271,4.9648,3.4678,2.8916,0.0443
2017-10-20,243637100640.0,1.8735,0.9660,1.1934,0.8727,0.7195,13.1903,0.6575,16.4827,11.9925,9.4985,5.8525,0.9253,4.9648,3.4692,2.8918,0.0444
2017-10-19,247005909932.8,1.8994,0.9704,1.1934,0.8727,0.7194,13.3726,0.6706,16.4898,11.9918,9.4946,5.9334,0.9328,4.9648,3.4678,2.8916,0.0438
2017-10-18,247787954947.2,1.9054,0.9717,1.1919,0.8727,0.7194,13.4150,0.6751,16.5181,11.9918,9.4946,5.9522,0.9341,4.9648,3.4678,2.8916,0.0437
2017-10-17,244719932198.4,1.8818,0.9682,1.1909,0.8727,0.7194,13.2489,0.6618,16.5602,11.9918,9.4946,5.8785,0.9284,4.9648,3.4678,2.8916,0.0442
2017-10-16,237621369760.0,1.8273,0.9611,1.1909,0.8727,0.7194,12.8646,0.6229,16.5895,11.9918,9.4946,5.7079,0.9103,4.9648,3.4678,2.8916,0.0456
2017-10-13,242253482537.6,1.8629,0.9655,1.1882,0.8727,0.7194,13.1154,0.6463,16.5969,11.9918,9.4946,5.8192,0.9218,4.9648,3.4678,2.8916,0.0447
2017-10-12,243155842169.6,1.8698,0.9673,1.1880,0.8726,0.7194,13.1642,0.6546,16.5969,11.9898,9.4946,5.8409,0.9239,4.9647,3.4671,2.8916,0.0445
2017-10-11,240328448656.0001,1.8481,0.9659,1.1874,0.8726,0.7194,13.0111,0.6351,16.6407,11.9898,9.4946,5.7730,0.9182,4.9647,3.4671,2.8916,0.0451
2017-10-10,233350200835.2,1.7944,0.9593,1.1865,0.8726,0.7194,12.6333,0.5949,16.6535,11.9898,9.4946,5.6054,0.8969,4.9647,3.4671,2.8916,0.0464
2017-10-09,235215077408.0,1.8088,0.9606,1.1855,0.8726,0.7194,12.7343,0.6086,16.6599,11.9898,9.4946,5.6501,0.9040,4.9647,3.4671,2.8916,0.0460
2017-09-29,227996200352.0,1.7532,0.9514,1.1850,0.8727,0.7194,12.3435,0.5517,16.6803,11.9918,9.4946,5.4767,0.8798,4.9648,3.4678,2.8916,0.0475
2017-09-28,227996200352.0,1.7532,0.9518,1.1838,0.8726,0.7194,12.3435,0.5520,16.6803,11.9898,9.4946,5.4767,0.8801,4.9647,3.4671,2.8916,0.0475
2017-09-27,231906425424.0,1.7833,0.9589,1.1835,0.8726,0.7194,12.5552,0.5820,16.6893,11.9898,9.4946,5.5707,0.8903,4.9647,3.4671,2.8916,0.0467
2017-09-26,231004065792.0,1.7764,0.9575,1.1809,0.8726,0.7194,12.5063,0.5745,16.7004,11.9898,9.4946,5.5490,0.8881,4.9647,3.4671,2.8916,0.0469
2017-09-25,234192403158.4,1.8009,0.9602,1.1756,0.8726,0.7194,12.6789,0.6002,16.7047,11.9898,9.4946,5.6256,0.8987,4.9647,3.4671,2.8916,0.0462
2017-09-22,236117437040.0,1.8157,0.9620,1.1755,0.8727,0.7194,12.7832,0.6101,16.7335,11.9918,9.4946,5.6718,0.9027,4.9648,3.4678,2.8916,0.0459
2017-09-21,228537616131.2,1.7574,0.9553,1.1749,0.8726,0.7194,12.3728,0.5564,16.7335,11.9898,9.4946,5.4897,0.8815,4.9647,3.4671,2.8916,0.0474
2017-09-20,227575099190.4,1.7500,0.9531,1.1743,0.8726,0.7194,12.3207,0.5493,16.7670,11.9898,9.4946,5.4666,0.8788,4.9647,3.4671,2.8916,0.0476
2017-09-19,224326604515.2,1.7250,0.9483,1.1728,0.8726,0.7194,12.1448,0.5223,16.7822,11.9898,9.4946,5.3886,0.8682,4.9647,3.4671,2.8916,0.0483
2017-09-15,228236829587.2,1.7551,0.9545,1.1704,0.8727,0.7195,12.3565,0.5510,16.8605,11.9925,9.4985,5.4825,0.8794,4.9648,3.4692,2.8918,0.0474
2017-09-14,225589908000.0,1.7347,0.9518,1.1704,0.8727,0.7194,12.2132,0.5336,16.8605,11.9918,9.4946,5.4189,0.8709,4.9648,3.4678,2.8916,0.0480
2017-09-13,224567233750.4,1.7269,0.9500,1.1704,0.8727,0.7194,12.1578,0.5248,16.8635,11.9918,9.4946,5.3944,0.8678,4.9648,3.4678,2.8916,0.0482
2017-09-12,220777323296.0,1.6977,0.9434,1.1704,0.8727,0.7194,11.9527,0.4920,16.9236,11.9918,9.4946,5.3033,0.8599,4.9648,3.4678,2.8916,0.0490
2017-09-11,223243772956.8,1.7167,0.9474,1.1704,0.8727,0.7194,12.0862,0.5164,16.9501,11.9933,9.4946,5.3626,0.8660,4.9648,3.4678,2.8916,0.0485
2017-09-08,223123458339.2,1.7158,0.9470,1.1704,0.8727,0.7195,12.0797,0.5157,17.0318,11.9955,9.4985,5.3597,0.8648,4.9648,3.4692,2.8918,0.0485
2017-09-07,227394627264.0,1.7486,0.9531,1.1704,0.8727,0.7194,12.3109,0.5451,17.0408,11.9933,9.4946,5.4623,0.8749,4.9648,3.4678,2.8916,0.0476
2017-09-06,229740762307.2,1.7667,0.9576,1.1686,0.8727,0.7194,12.4379,0.5632,17.0801,11.9933,9.4946,5.5186,0.8802,4.9648,3.4678,2.8916,0.0471
2017-09-05,229379818454.4,1.7639,0.9571,1.1676,0.8727,0.7194,12.4184,0.5619,17.1211,11.9933,9.4946,5.5100,0.8789,4.9648,3.4678,2.8916,0.0472
2017-09-04,229079031910.4,1.7616,0.9567,1.1669,0.8727,0.7194,12.4021,0.5570,17.1219,11.9933,9.4946,5.5028,0.8780,4.9648,3.4678,2.8916,0.0473
2017-09-01,229259503836.8,1.7630,0.9571,1.1653,0.8727,0.7195,12.4119,0.5590,17.1219,11.9955,9.4985,5.5071,0.8776,4.9648,3.4692,2.8918,0.0472
2017-08-31,232507998512.0,1.7879,0.9602,1.1653,0.8727,0.7194,12.5877,0.5787,17.1776,11.9933,9.4946,5.5851,0.8846,4.9648,3.4678,2.8916,0.0466
2017-08-30,238102628230.4,2.0696,0.9903,1.1645,0.8727,0.7194,14.6293,0.7405,17.1776,11.9933,9.4946,5.0619,0.8280,4.9648,3.4678,2.8916,0.0455
2017-08-29,236899482054.4,2.0591,0.9894,1.1641,0.8727,0.7194,14.5554,0.7370,17.2209,11.9933,9.4946,5.0363,0.8205,4.9648,3.4678,2.8916,0.0457
2017-08-28,239546403641.6,2.0821,0.9912,1.1631,0.8727,0.7194,14.7181,0.7449,17.2570,11.9933,9.4946,5.0926,0.8338,4.9648,3.4678,2.8916,0.0452
2017-08-25,238523729392.0,2.0732,0.9912,1.1614,0.8727,0.7195,14.6552,0.7402,17.3021,11.9955,9.4985,5.0708,0.8285,4.9648,3.4692,2.8918,0.0454
2017-08-24,237200268598.4,2.0617,0.9907,1.1614,0.8727,0.7194,14.5739,0.7374,17.3079,11.9933,9.4946,5.0427,0.8214,4.9648,3.4678,2.8916,0.0457
2017-08-23,235816650496.0001,2.0497,0.9889,1.1613,0.8727,0.7194,14.4889,0.7308,17.3304,11.9933,9.4946,5.0133,0.8139,4.9648,3.4678,2.8916,0.0459
2017-08-22,234974448172.8,2.0424,0.9881,1.1572,0.8727,0.7194,14.4371,0.7259,17.3832,11.9933,9.4946,4.9954,0.8095,4.9648,3.4678,2.8916,0.0461
2017-08-21,234011931232.0,2.0340,0.9872,1.1554,0.8727,0.7194,14.3780,0.7228,17.4160,11.9933,9.4946,4.9749,0.8033,4.9648,3.4678,2.8916,0.0463
2017-08-18,230222020777.6,2.0011,0.9828,1.1506,0.8727,0.7195,14.1452,0.7079,17.4373,11.9955,9.4985,4.8944,0.7848,4.9648,3.4692,2.8918,0.0470
2017-08-17,229079031910.4,1.9911,0.9819,1.1506,0.8727,0.7194,14.0749,0.7029,17.4463,11.9933,9.4946,4.8701,0.7812,4.9653,3.4678,2.8916,0.0473
2017-08-16,228116514969.6,1.9828,0.9814,1.1440,0.8727,0.7194,14.0158,0.6981,17.4477,11.9933,9.4946,4.8496,0.7781,4.9660,3.4678,2.8916,0.0475
2017-08-15,232086897350.4,2.0173,0.9854,1.1433,0.8727,0.7194,14.2597,0.7149,17.4917,11.9933,9.4946,4.9340,0.7918,4.9674,3.4678,2.8916,0.0467
2017-08-14,233590830070.4,2.0303,0.9872,1.1426,0.8727,0.7194,14.3521,0.7206,17.5458,11.9933,9.4946,4.9660,0.7993,4.9686,3.4678,2.8916,0.0464
2017-08-11,229560290380.8,1.9953,0.9832,1.1380,0.8727,0.7195,14.1045,0.7039,17.6143,11.9955,9.4985,4.8803,0.7813,4.9691,3.4692,2.8918,0.0472
2017-08-10,233530672761.6,2.0298,0.9872,1.1380,0.8727,0.7194,14.3484,0.7193,17.6175,11.9933,9.4946,4.9647,0.7975,4.9704,3.4678,2.8916,0.0464
2017-08-09,235696335878.4,2.0486,0.9889,1.1360,0.8727,0.7194,14.4815,0.7259,17.6215,11.9933,9.4946,5.0107,0.8090,4.9749,3.4678,2.8916,0.0459
2017-08-08,231545481571.2,2.0126,0.9863,1.1356,0.8727,0.7194,14.2265,0.7118,17.6820,11.9933,9.4946,4.9225,0.7887,4.9749,3.4678,2.8916,0.0468
2017-08-07,231184537718.4,2.0094,0.9863,1.1346,0.8727,0.7194,14.2043,0.7109,17.7242,11.9933,9.4946,4.9148,0.7874,4.9752,3.4678,2.8916,0.0468
2017-08-04,227334469955.2,1.9760,0.9845,1.1346,0.8727,0.7195,13.9677,0.6960,17.7354,11.9955,9.4985,4.8330,0.7746,4.9752,3.4692,2.8918,0.0476
2017-08-03,230582964630.4,2.0042,0.9859,1.1346,0.8727,0.7194,14.1673,0.7073,17.7585,11.9933,9.4946,4.9020,0.7843,4.9757,3.4678,2.8916,0.0470
2017-08-02,234733818937.6,2.0403,0.9885,1.1341,0.8727,0.7194,14.4224,0.7193,17.7927,11.9933,9.4946,4.9903,0.8024,4.9765,3.4678,2.8916,0.0461
2017-08-01,236177594348.8,2.0528,0.9903,1.1332,0.8727,0.7194,14.5111,0.7259,17.8017,11.9933,9.4946,5.0210,0.8126,4.9765,3.4678,2.8916,0.0458
2017-07-31,236057279731.2,2.0518,0.9903,1.1320,0.8727,0.7194,14.5037,0.7250,17.8242,11.9933,9.4946,5.0184,0.8112,4.9765,3.4678,2.8916,0.0459
2017-07-28,238042470921.6,2.0690,0.9912,1.1296,0.8727,0.7195,14.6256,0.7309,17.8317,11.9955,9.4985,5.0606,0.8171,4.9765,3.4692,2.8918,0.0455
2017-07-27,234011931232.0,2.0340,0.9898,1.1296,0.8727,0.7194,14.3780,0.7179,17.8616,11.9933,9.4946,4.9749,0.7984,4.9765,3.4678,2.8916,0.0463
2017-07-26,240629235200.0,2.0915,0.9925,1.1291,0.8727,0.7194,14.7846,0.7387,17.8707,11.9933,9.4946,5.1156,0.8267,4.9776,3.4678,2.8916,0.0450
2017-07-25,246765280697.6,2.1448,0.9969,1.1291,0.8727,0.7194,15.1616,0.7502,17.9059,11.9933,9.4946,5.2461,0.8404,4.9776,3.4678,2.8916,0.0439
2017-07-24,248449685344.0,2.1595,0.9991,1.1285,0.8727,0.7194,15.2651,0.7533,17.9140,11.9933,9.4946,5.2819,0.8462,4.9776,3.4678,2.8916,0.0436
2017-07-21,244900404124.8,2.1286,0.9965,1.1266,0.8727,0.7195,15.0470,0.7472,17.9290,11.9955,9.4985,5.2064,0.8356,4.9776,3.4692,2.8918,0.0442
2017-07-20,246885595315.2,2.1459,0.9978,1.1266,0.8727,0.7194,15.1690,0.7498,17.9329,11.9933,9.4946,5.2486,0.8404,4.9776,3.4678,2.8916,0.0439
2017-07-19,240569077891.2,2.0910,0.9943,1.1264,0.8727,0.7194,14.7809,0.7378,17.9389,11.9933,9.4946,5.1143,0.8263,4.9776,3.4678,2.8916,0.0450
2017-07-18,242012853302.4,2.1035,0.9951,1.1245,0.8727,0.7194,14.8696,0.7409,17.9514,11.9933,9.4946,5.1450,0.8298,4.9776,3.4678,2.8916,0.0447
2017-07-17,247005909932.8,2.1469,0.9982,1.1244,0.8727,0.7194,15.1764,0.7498,17.9589,11.9933,9.4946,5.2512,0.8400,4.9776,3.4678,2.8916,0.0438
2017-07-14,247126224550.4,2.1480,0.9987,1.1237,0.8727,0.7195,15.1838,0.7494,17.9780,11.9955,9.4985,5.2537,0.8400,4.9776,3.4692,2.8918,0.0438
2017-07-13,246705123388.8,2.1443,0.9987,1.1237,0.8727,0.7194,15.1579,0.7485,17.9811,11.9933,9.4946,5.2448,0.8386,4.9776,3.4678,2.8916,0.0439
2017-07-12,245381662595.2,2.1328,0.9987,1.1234,0.8727,0.7194,15.0766,0.7471,17.9870,11.9933,9.4946,5.2166,0.8360,4.9776,3.4678,2.8916,0.0441
2017-07-11,249833303446.4,2.1715,1.0000,1.1225,0.8727,0.7194,15.3501,0.7529,17.9870,11.9933,9.4946,5.3113,0.8448,4.9776,3.4678,2.8916,0.0433
2017-07-10,234974448172.8,2.0424,0.9956,1.1218,0.8727,0.7194,14.4371,0.7197,17.9888,11.9933,9.4946,4.9954,0.8033,4.9776,3.4678,2.8916,0.0461
2017-07-07,231064223100.8,2.0084,0.9943,1.1189,0.8727,0.7195,14.1969,0.7088,17.9986,11.9955,9.4985,4.9123,0.7852,4.9776,3.4692,2.8918,0.0469
2017-07-06,235816650496.0001,2.0497,0.9960,1.1189,0.8727,0.7194,14.4889,0.7228,18.0104,11.9933,9.4946,5.0133,0.8059,4.9797,3.4678,2.8916,0.0459
2017-07-05,236177594348.8,2.0528,0.9965,1.1184,0.8727,0.7194,14.5111,0.7237,18.0224,11.9933,9.4946,5.0210,0.8103,4.9797,3.4678,2.8916,0.0458
2017-07-04,239847190185.6,2.0847,0.9969,1.1174,0.8727,0.7194,14.7365,0.7339,18.0332,11.9933,9.4946,4.1448,0.6547,4.9797,3.4678,2.8916,0.0451
2017-07-03,243576943331.2,2.1171,0.9982,1.1169,0.8727,0.7194,14.9657,0.7414,18.1160,11.9933,9.4946,4.2093,0.6693,4.9829,3.4678,2.8916,0.0445
2017-06-30,247667640329.6,2.1527,0.9996,1.1165,0.8727,0.7195,15.2170,0.7459,18.1251,11.9955,9.4985,4.2800,0.6840,4.9854,3.4692,2.8918,0.0437
2017-06-29,243637100640.0,2.1177,0.9991,1.1165,0.8727,0.7194,14.9694,0.7414,18.1267,11.9933,9.4946,4.2103,0.6693,4.9903,3.4678,2.8916,0.0444
2017-06-28,242794898316.8,2.1103,0.9991,1.1154,0.8726,0.7194,14.9176,0.7404,18.1267,11.9925,9.4946,4.1958,0.6665,4.9903,3.4671,2.8916,0.0446
2017-06-27,249231730358.4,2.1663,1.0000,1.1144,0.8726,0.7194,15.3131,0.7479,18.1312,11.9925,9.4946,4.3070,0.6877,4.9926,3.4671,2.8916,0.0434
2017-06-26,244479302963.2,2.1250,1.0000,1.1142,0.8726,0.7194,15.0211,0.7417,18.1438,11.9925,9.4946,4.2249,0.6709,4.9945,3.4671,2.8916,0.0443
2017-06-23,240689392508.8,2.0920,1.0000,1.1140,0.8727,0.7194,14.7883,0.7361,18.1684,11.9933,9.4946,4.1594,0.6583,5.0026,3.4678,2.8916,0.0450
2017-06-22,232327526585.6,2.0194,0.9996,1.1116,0.8726,0.7194,14.2745,0.7134,18.1684,11.9925,9.4946,4.0149,0.6347,5.0026,3.4671,2.8916,0.0466
2017-06-21,231846268115.2,2.0152,0.9996,1.1106,0.8726,0.7194,14.2449,0.7112,18.1684,11.9925,9.4946,4.0066,0.6329,5.0028,3.4671,2.8916,0.0467
2017-06-20,224446919132.8,1.9509,0.9965,1.1104,0.8726,0.7194,13.7903,0.6877,18.1957,11.9925,9.4946,3.8787,0.6095,5.0036,3.4671,2.8916,0.0482
2017-06-19,224446919132.8,1.9509,0.9969,1.1103,0.8726,0.7194,13.7903,0.6877,18.2032,11.9925,9.4946,3.8787,0.6095,5.0037,3.4671,2.8916,0.0482
2017-06-16,216506154371.2,1.8818,0.9916,1.1104,0.8727,0.7194,13.3024,0.6538,18.2032,11.9933,9.4946,3.7415,0.5769,5.0112,3.4678,2.8916,0.0500
2017-06-15,219814806355.2,1.9106,0.9956,1.1103,0.8726,0.7194,13.5057,0.6687,18.2032,11.9925,9.4946,3.7986,0.5918,5.0112,3.4671,2.8916,0.0493
2017-06-14,219153075958.4,1.9048,0.9956,1.1103,0.8726,0.7194,13.4651,0.6674,18.2037,11.9925,9.4946,3.7872,0.5896,5.0144,3.4671,2.8916,0.0494
2017-06-13,224687548368.0,1.9529,0.9973,1.1098,0.8726,0.7194,13.8051,0.6864,18.2093,11.9925,9.4946,3.8829,0.6086,5.0145,3.4671,2.8916,0.0482
2017-06-12,226011009161.6,1.9645,0.9978,1.1098,0.8726,0.7194,13.8864,0.6900,18.2208,11.9925,9.4946,3.9057,0.6134,5.0146,3.4671,2.8916,0.0479
2017-06-09,216806940915.2,1.8845,0.9943,1.1069,0.8727,0.7194,13.3209,0.6538,18.2420,11.9933,9.4946,3.7467,0.5778,5.0156,3.4678,2.8916,0.0499
2017-06-08,218070244400.0,1.8954,0.9956,1.1065,0.8726,0.7194,13.3985,0.6603,18.2420,11.9925,9.4946,3.7685,0.5838,5.0156,3.4671,2.8916,0.0497
2017-06-07,208144288448.0,1.8092,0.9881,1.1058,0.8726,0.7194,12.7887,0.6037,18.2483,11.9925,9.4946,3.5970,0.5436,5.0162,3.4671,2.8916,0.0520
2017-06-06,206098939948.8,1.7914,0.9876,1.1053,0.8726,0.7194,12.6630,0.5904,18.2507,11.9925,9.4946,3.5616,0.5347,5.0162,3.4671,2.8916,0.0525
2017-06-05,200143366377.6,1.7396,0.9823,1.1046,0.8726,0.7194,12.2971,0.5431,18.2582,11.9925,9.4946,3.4587,0.4980,5.0181,3.4671,2.8916,0.0541
2017-06-02,201526984480.0,1.7516,0.9841,1.1045,0.8725,0.7194,12.3821,0.5531,18.2657,11.9933,9.4946,3.4826,0.5062,5.0208,3.4706,2.8916,0.0537
2017-06-01,204354377993.6,1.7762,0.9863,1.1029,0.8725,0.7194,12.5558,0.5745,18.2657,11.9925,9.4946,3.5315,0.5228,5.0208,3.4692,2.8916,0.0530
2017-05-31,205016108390.4,1.7820,0.9876,1.1023,0.8725,0.7194,12.5965,0.5798,18.2778,11.9925,9.4946,3.5429,0.5285,5.0373,3.4692,2.8916,0.0528
2017-05-26,204955951081.6,1.7814,0.9876,1.1010,0.8722,0.7195,12.5928,0.5773,18.3188,11.9977,9.4985,3.5419,0.5274,5.0444,3.4716,2.8918,0.0528
2017-05-25,202068400259.2,1.7563,0.9863,1.1004,0.8721,0.7195,12.4154,0.5594,18.3188,11.9955,9.4985,3.4920,0.5077,5.0444,3.4711,2.8918,0.0536
2017-05-24,203030917200.0,1.7647,0.9867,1.0998,0.8720,0.7195,12.4745,0.5625,18.3234,11.9955,9.4985,3.5086,0.5148,5.0453,3.4711,2.8918,0.0533
2017-05-23,204474692611.2,1.7773,0.9876,1.0998,0.8718,0.7195,12.5632,0.5740,18.3252,11.9955,9.4985,3.5336,0.5223,5.0453,3.4711,2.8918,0.0530
2017-05-22,203452018361.6,1.7684,0.9876,1.0990,0.8717,0.7195,12.5004,0.5656,18.3255,11.9955,9.4985,3.5159,0.5148,5.0466,3.4711,2.8918,0.0532
2017-05-19,199120692128.0,1.7307,0.9854,1.0972,0.8716,0.7195,12.2342,0.5349,18.4303,11.9977,9.4985,3.4410,0.4907,5.0496,3.4716,2.8918,0.0544
2017-05-18,196353455923.2,1.7067,0.9801,1.0966,0.8716,0.7195,12.0642,0.5122,18.4303,11.9955,9.4985,3.3932,0.4715,5.0496,3.4718,2.8918,0.0551
2017-05-17,198037860569.6,1.7213,0.9832,1.0964,0.8714,0.7195,12.1677,0.5236,18.4469,11.9955,9.4985,3.4223,0.4834,5.0528,3.4723,2.8918,0.0547
2017-05-16,202008242950.4,1.7558,0.9876,1.0962,0.8711,0.7195,12.4117,0.5563,18.4800,11.9955,9.4985,3.4909,0.5055,5.0578,3.4727,2.8918,0.0536
2017-05-15,198699590966.4,1.7271,0.9854,1.0959,0.8711,0.7195,12.2084,0.5298,18.5006,11.9955,9.4985,3.4338,0.4878,5.0612,3.4727,2.8918,0.0545
2017-05-12,198940220201.6,1.7292,0.9859,1.0950,0.8705,0.7195,12.2232,0.5314,18.5126,11.9977,9.4985,3.4379,0.4885,5.0619,3.4734,2.8918,0.0544
2017-05-11,197797231334.4,1.7192,0.9845,1.0939,0.8703,0.7195,12.1529,0.5223,18.5126,11.9955,9.4985,3.4182,0.4825,5.0619,3.4745,2.8918,0.0547
2017-05-10,189375208102.4,1.6460,0.9770,1.0939,0.8700,0.7195,11.6355,0.4529,18.5277,11.9955,9.4985,3.2726,0.4216,5.0660,3.4759,2.8918,0.0572
2017-05-09,187450174220.8,1.6293,0.9748,1.0939,0.8698,0.7195,11.5172,0.4397,18.5337,11.9992,9.4985,3.2394,0.4052,5.0669,3.4763,2.8918,0.0578
2017-05-08,190578354278.4,1.6565,0.9779,1.0936,0.8696,0.7195,11.7094,0.4574,18.5457,12.0014,9.4985,3.2934,0.4295,5.0684,3.4772,2.8918,0.0568
2017-05-05,197135500937.6,1.7135,0.9837,1.0927,0.8695,0.7195,12.1123,0.5157,18.5637,12.0035,9.4985,3.4067,0.4759,5.0727,3.4782,2.8918,0.0549
2017-05-04,196473770540.8,1.7077,0.9836,1.0927,0.8695,0.7194,12.0716,0.5128,18.5637,12.0021,9.4946,3.3953,0.4721,5.0727,3.4783,2.8916,0.0551
2017-05-03,196413613232.0,1.7072,0.9836,1.0906,0.8690,0.7194,12.0679,0.5117,18.5637,12.0014,9.4946,3.3943,0.4715,5.0727,3.4786,2.8916,0.0551
2017-05-02,198338647113.6,1.7239,0.9854,1.0902,0.8686,0.7194,12.1862,0.5252,18.5637,12.0007,9.4946,3.4275,0.4827,5.0727,3.4788,2.8916,0.0546
2017-04-28,198519119040.0,1.8029,0.9881,1.0873,0.8685,0.7194,12.8733,0.6027,18.5817,12.0007,9.4946,3.6856,0.5482,5.0755,3.4806,2.8916,0.0545
2017-04-27,202008242950.4,1.8346,0.9903,1.0873,0.8685,0.7194,13.0996,0.6228,18.5817,11.9992,9.4946,3.7503,0.5680,5.0755,3.4797,2.8916,0.0536
2017-04-26,201105883318.4,1.9979,0.9996,1.0869,0.8684,0.7194,14.5636,0.7112,18.5817,11.9977,9.4946,4.0427,0.6249,5.0755,3.4788,2.8916,0.0449
