date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2025-11-03,75163469667.3,0.4277,0.1395,2.1582,1.5809,0.5124,-1.2622,0.9996,13.4129,9.0253,7.6620,0.0000,0.2640,0.1670,1.0148,0.8132,0.2819
2025-10-31,74805548383.17,0.4256,0.1355,2.1582,1.5814,0.5142,-1.2562,1.0000,13.4037,9.0253,7.6620,0.0000,0.2628,0.1625,1.0148,0.8139,0.2820
2025-10-30,74805548383.17,0.3908,0.0767,2.1582,1.5815,0.5194,-1.4505,0.9734,13.3993,9.0253,7.6620,0.0000,0.2447,0.1037,1.0148,0.8141,0.2836
2025-10-29,75282776762.01,0.3932,0.0815,2.1582,1.5820,0.5274,-1.4597,0.9717,13.3944,9.0253,7.6620,0.0000,0.2462,0.1142,1.0148,0.8145,0.2845
2025-10-28,74805548383.17,0.3908,0.0767,2.1582,1.5821,0.5293,-1.4505,0.9738,13.3759,9.0253,7.6620,0.0000,0.2447,0.1037,1.0148,0.8158,0.2849
2025-10-27,75402083856.72,0.3939,0.0815,2.1582,1.5821,0.5317,-1.4621,0.9704,13.3759,9.0253,7.6620,0.0000,0.2466,0.1160,1.0148,0.8163,0.2867
2025-10-24,75879312235.56,0.3964,0.0867,2.1582,1.5836,0.5345,-1.4713,0.9673,13.3729,9.0253,7.6620,0.0000,0.2482,0.1229,1.0148,0.8166,0.2870
2025-10-23,76117926424.98,0.3976,0.0885,2.1582,1.5839,0.5350,-1.4759,0.9664,13.3675,9.0253,7.6620,0.0000,0.2490,0.1255,1.0148,0.8166,0.2871
2025-10-22,76117926424.98,0.3976,0.0885,2.1582,1.5900,0.5378,-1.4759,0.9669,13.3629,9.0253,7.6620,0.0000,0.2490,0.1255,1.0148,0.8167,0.2878
2025-10-21,76356540614.4,0.3989,0.0942,2.1582,1.5924,0.5397,-1.4806,0.9656,13.3607,9.0253,7.6620,0.0000,0.2498,0.1277,1.0148,0.8181,0.2922
2025-10-20,75640698046.14,0.3951,0.0841,2.1582,1.5926,0.5406,-1.4667,0.9690,13.2989,9.0253,7.6620,0.0000,0.2474,0.1194,1.0148,0.8185,0.2926
2025-10-17,75402083856.72,0.3939,0.0815,2.1582,1.5932,0.5458,-1.4621,0.9708,13.2883,9.0253,7.6620,0.0000,0.2466,0.1159,1.0148,0.8191,0.2927
2025-10-16,76356540614.4,0.3989,0.0933,2.1582,1.5935,0.5472,-1.4806,0.9669,13.2633,9.0253,7.6620,0.0000,0.2498,0.1269,1.0148,0.8192,0.2933
2025-10-15,77430304466.79,0.4045,0.1011,2.1582,1.5943,0.5482,-1.5014,0.9656,13.2513,9.0253,7.6620,0.0000,0.2533,0.1347,1.0148,0.8199,0.2946
2025-10-14,77907532845.63,0.4070,0.1051,2.1582,1.5949,0.5484,-1.5106,0.9651,13.2427,9.0253,7.6620,0.0000,0.2548,0.1408,1.0148,0.8199,0.2961
2025-10-13,78384761224.47,0.4094,0.1064,2.1582,1.5953,0.5529,-1.5199,0.9651,13.2383,9.0253,7.6620,0.0000,0.2564,0.1443,1.0148,0.8203,0.2964
2025-10-10,80532288929.25,0.4207,0.1224,2.1582,1.5965,0.5536,-1.5615,0.9634,13.2370,9.0253,7.6620,0.0000,0.2634,0.1586,1.0148,0.8208,0.2980
2025-10-09,81009517308.09,0.4232,0.1255,2.1582,1.5968,0.5543,-1.5708,0.9612,13.2283,9.0253,7.6620,0.0000,0.2650,0.1622,1.0148,0.8209,0.2985
2025-09-30,82202588255.19,0.4294,0.1346,2.1582,1.5974,0.5557,-1.5939,0.9573,13.2143,9.0253,7.6620,0.0000,0.2689,0.1721,1.0148,0.8225,0.2990
2025-09-29,81248131497.51,0.4244,0.1277,2.1582,1.5977,0.5560,-1.5754,0.9599,13.1985,9.0253,7.6620,0.0000,0.2658,0.1643,1.0148,0.8229,0.2995
2025-09-26,81128824402.8,0.4238,0.1259,2.1582,1.5987,0.5565,-1.5731,0.9608,13.1910,9.0217,7.6620,0.0000,0.2654,0.1633,1.0148,0.8247,0.3017
2025-09-25,81128824402.8,0.4238,0.1259,2.1582,1.5993,0.5567,-1.5731,0.9612,13.1908,9.0209,7.6620,0.0000,0.2654,0.1634,1.0148,0.8252,0.3024
2025-09-24,81606052781.64,0.4263,0.1281,2.1582,1.6001,0.5567,-1.5824,0.9603,13.1803,9.0209,7.6620,0.0000,0.2669,0.1673,1.0148,0.8258,0.3030
2025-09-23,80651596023.96,0.4213,0.1224,2.1582,1.6004,0.5580,-1.5638,0.9630,13.1792,9.0209,7.6620,0.0000,0.2638,0.1590,1.0148,0.8258,0.3032
2025-09-22,83514966297.0,0.4362,0.1390,2.1582,1.6009,0.5580,-1.6194,0.9577,13.1722,9.0209,7.6620,0.0000,0.2732,0.1765,1.0148,0.8262,0.3037
2025-09-19,83276352107.58,0.4350,0.1372,2.1582,1.6016,0.5585,-1.6147,0.9586,13.1630,9.0217,7.6620,0.0000,0.2724,0.1751,1.0148,0.8268,0.3038
2025-09-18,80770903118.67,0.4219,0.1229,2.1582,1.6019,0.5599,-1.5662,0.9625,13.1493,9.0209,7.6620,0.0000,0.2642,0.1599,1.0148,0.8269,0.3057
2025-09-17,84111501770.55,0.4394,0.1412,2.1582,1.6031,0.5603,-1.6309,0.9582,13.1005,9.0209,7.6620,0.0000,0.2751,0.1808,1.0148,0.8274,0.3060
2025-09-16,83992194675.84,0.4387,0.1407,2.1582,1.6043,0.5609,-1.6286,0.9586,13.0981,9.0209,7.6620,0.0000,0.2747,0.1791,1.0148,0.8281,0.3063
2025-09-15,83157045012.87,0.4344,0.1355,2.1582,1.6051,0.5609,-1.6124,0.9595,13.0940,9.0209,7.6620,0.0000,0.2720,0.1739,1.0148,0.8293,0.3071
2025-09-12,82799123728.74,0.4325,0.1333,2.1582,1.6058,0.5623,-1.6055,0.9599,13.0822,9.0217,7.6620,0.0000,0.2708,0.1725,1.0148,0.8307,0.3072
2025-09-11,81486745686.93,0.4256,0.1264,2.1582,1.6063,0.5628,-1.5800,0.9617,13.0473,9.0209,7.6620,0.0000,0.2665,0.1643,1.0148,0.8309,0.3077
2025-09-10,81844666971.06,0.4275,0.1281,2.1582,1.6073,0.5642,-1.5870,0.9612,13.0362,9.0209,7.6620,0.0000,0.2677,0.1678,1.0148,0.8314,0.3079
2025-09-09,81844666971.06,0.4275,0.1281,2.1582,1.6079,0.5647,-1.5870,0.9617,13.0346,9.0209,7.6620,0.0000,0.2677,0.1678,1.0148,0.8316,0.3084
2025-09-08,80651596023.96,0.4213,0.1224,2.1582,1.6084,0.5718,-1.5638,0.9634,13.0217,9.0209,7.6620,0.0000,0.2638,0.1590,1.0148,0.8316,0.3084
2025-09-05,78623375413.89,0.4107,0.1084,2.1582,1.6090,0.5722,-1.5245,0.9647,12.9976,9.0217,7.6620,0.0000,0.2572,0.1459,1.0148,0.8339,0.3089
2025-09-04,77907532845.63,0.4070,0.1050,2.1582,1.6091,0.5733,-1.5106,0.9656,12.9871,9.0209,7.6620,0.0000,0.2548,0.1407,1.0148,0.8340,0.3095
2025-09-03,78504068319.18,0.4101,0.1072,2.1582,1.6091,0.5741,-1.5222,0.9656,12.9778,9.0201,7.6620,0.0000,0.2568,0.1443,1.0148,0.8341,0.3106
2025-09-02,80174367645.12,0.4188,0.1195,2.1582,1.6094,0.5843,-1.5546,0.9655,12.9737,9.0195,7.6620,0.0000,0.2622,0.1539,1.0148,0.8341,0.3108
2025-09-01,81248131497.51,0.4244,0.1239,2.1582,1.6102,0.6025,-1.5754,0.9642,12.9712,9.0195,7.6620,0.0000,0.2658,0.1605,1.0148,0.8346,0.3108
2025-08-29,81009517308.09,0.4232,0.1225,2.1582,1.6142,0.6111,-1.5708,0.9647,12.9400,9.0201,7.6620,0.0000,0.2650,0.1591,1.0148,0.8373,0.3115
2025-08-28,80770903118.67,0.4219,0.1208,2.1582,1.6145,0.6135,-1.5662,0.9651,12.9131,9.0195,7.6620,0.0000,0.2642,0.1579,1.0148,0.8374,0.3117
2025-08-27,80412981834.54,0.4200,0.1199,2.1582,1.6151,0.6144,-1.5592,0.9655,12.9131,9.0195,7.6620,0.0000,0.2630,0.1566,1.0148,0.8379,0.3118
2025-08-26,83395659202.29,0.4356,0.1308,2.1582,1.6155,0.6168,-1.6171,0.9651,12.9112,9.0195,7.6620,0.0000,0.2728,0.1688,1.0148,0.8385,0.3126
2025-08-25,85423879812.36,0.4462,0.1430,2.1582,1.6179,0.6245,-1.6564,0.9638,12.9077,9.0195,7.6620,0.0000,0.2794,0.1775,1.0148,0.8391,0.3128
2025-08-22,78265454129.76,0.3978,0.0876,2.1582,1.6245,0.6254,-1.4137,0.9839,12.8968,9.0201,7.6620,0.0000,0.2449,0.1046,1.0148,0.8402,0.3129
2025-08-21,78265454129.76,0.3978,0.0877,2.1582,1.6248,0.6259,-1.4137,0.9843,12.8899,9.0195,7.6620,0.0000,0.2449,0.1047,1.0148,0.8404,0.3132
2025-08-20,78146147035.05,0.3972,0.0872,2.1582,1.6254,0.6288,-1.4115,0.9860,12.8583,9.0195,7.6620,0.0000,0.2445,0.1029,1.0148,0.8407,0.3135
2025-08-19,77907532845.63,0.3960,0.0846,2.1582,1.6262,0.6345,-1.4072,0.9869,12.8329,9.0195,7.6620,0.0000,0.2438,0.0990,1.0148,0.8410,0.3146
2025-08-18,77549611561.5,0.3942,0.0820,2.1582,1.6268,0.6359,-1.4008,0.9891,12.8066,9.0195,7.6620,0.0000,0.2427,0.0968,1.0149,0.8413,0.3146
2025-08-15,77907532845.63,0.3960,0.0841,2.1582,1.6291,0.6364,-1.4072,0.9878,12.8021,9.0201,7.6620,0.0000,0.2438,0.0985,1.0150,0.8421,0.3149
2025-08-14,76714461898.53,0.3900,0.0737,2.1582,1.6294,0.6369,-1.3857,0.9952,12.7927,9.0195,7.6620,0.0000,0.2401,0.0885,1.0150,0.8422,0.3168
2025-08-13,77072383182.66,0.3918,0.0781,2.1582,1.6305,0.6407,-1.3921,0.9917,12.7868,9.0195,7.6620,0.0000,0.2412,0.0933,1.0150,0.8427,0.3170
2025-08-12,77191690277.37,0.3924,0.0785,2.1582,1.6316,0.6422,-1.3943,0.9913,12.7767,9.0195,7.6620,0.0000,0.2415,0.0942,1.0151,0.8433,0.3178
2025-08-11,77310997372.08,0.3930,0.0794,2.1582,1.6328,0.6465,-1.3964,0.9913,12.7326,9.0195,7.6620,0.0000,0.2419,0.0946,1.0157,0.8437,0.3181
2025-08-08,76953076087.95,0.3912,0.0763,2.1582,1.6348,0.6517,-1.3900,0.9926,12.7279,9.0201,7.6620,0.0000,0.2408,0.0924,1.0162,0.8448,0.3185
2025-08-07,77191690277.37,0.3924,0.0781,2.1582,1.6357,0.6522,-1.3943,0.9922,12.7228,9.0195,7.6620,0.0000,0.2415,0.0938,1.0162,0.8449,0.3188
2025-08-06,76833768993.24,0.3906,0.0741,2.1582,1.6374,0.6527,-1.3878,0.9935,12.7190,9.0195,7.6620,0.0000,0.2404,0.0890,1.0164,0.8452,0.3189
2025-08-05,76953076087.95,0.3912,0.0759,2.1582,1.6388,0.6532,-1.3900,0.9935,12.7094,9.0195,7.6620,0.0000,0.2408,0.0920,1.0171,0.8457,0.3190
2025-08-04,76475847709.11,0.3887,0.0706,2.1582,1.6411,0.6556,-1.3814,0.9961,12.6998,9.0195,7.6620,0.0000,0.2393,0.0863,1.0172,0.8465,0.3196
2025-08-01,76237233519.69,0.3875,0.0684,2.1582,1.6429,0.6580,-1.3771,0.9965,12.6970,9.0201,7.6620,0.0000,0.2386,0.0837,1.0181,0.8484,0.3202
2025-07-31,76833768993.24,0.3906,0.0733,2.1582,1.6433,0.6634,-1.3878,0.9948,12.6902,9.0195,7.6620,0.0000,0.2404,0.0881,1.0181,0.8486,0.3207
2025-07-30,79935753455.7,0.4063,0.0964,2.1582,1.6444,0.6642,-1.4439,0.9821,12.6637,9.0195,7.6620,0.0000,0.2501,0.1195,1.0181,0.8488,0.3209
2025-07-29,81248131497.51,0.4130,0.1029,2.1582,1.6466,0.6644,-1.4676,0.9765,12.6421,9.0195,7.6620,0.0000,0.2542,0.1313,1.0181,0.8490,0.3209
2025-07-28,81009517308.09,0.4118,0.1016,2.1582,1.6480,0.6649,-1.4633,0.9782,12.6361,9.0195,7.6620,0.0000,0.2535,0.1269,1.0190,0.8492,0.3209
2025-07-25,80890210213.38,0.4112,0.0998,2.1582,1.6503,0.6649,-1.4611,0.9791,12.6236,9.0201,7.6620,0.0000,0.2531,0.1251,1.0205,0.8499,0.3211
2025-07-24,81248131497.51,0.4130,0.1020,2.1582,1.6514,0.6656,-1.4676,0.9778,12.6133,9.0195,7.6620,0.0000,0.2542,0.1304,1.0205,0.8501,0.3216
2025-07-23,80174367645.12,0.4075,0.0973,2.1582,1.6527,0.6668,-1.4482,0.9821,12.6118,9.0195,7.6620,0.0000,0.2509,0.1212,1.0206,0.8507,0.3219
2025-07-22,79935753455.7,0.4063,0.0964,2.1582,1.6530,0.6683,-1.4439,0.9826,12.6009,9.0195,7.6620,0.0000,0.2501,0.1195,1.0214,0.8514,0.3226
2025-07-21,78742682508.6,0.4003,0.0868,2.1582,1.6539,0.6686,-1.4223,0.9878,12.5941,9.0195,7.6620,0.0000,0.2464,0.1064,1.0215,0.8516,0.3231
2025-07-18,78384761224.47,0.3984,0.0837,2.1582,1.6552,0.6693,-1.4158,0.9900,12.5801,9.0201,7.6620,0.0000,0.2453,0.1003,1.0237,0.8524,0.3231
2025-07-17,78265454129.76,0.3978,0.0811,2.1582,1.6554,0.6693,-1.4137,0.9913,12.5700,9.0195,7.6620,0.0000,0.2449,0.0981,1.0237,0.8526,0.3235
2025-07-16,78265454129.76,0.3978,0.0811,2.1582,1.6566,0.6699,-1.4137,0.9917,12.5508,9.0195,7.6620,0.0000,0.2449,0.0981,1.0245,0.8528,0.3238
2025-07-15,78742682508.6,0.4003,0.0855,2.1582,1.6611,0.6702,-1.4223,0.9895,12.5338,9.0195,7.6620,0.0000,0.2464,0.1051,1.0255,0.8530,0.3245
2025-07-14,79458525076.86,0.4039,0.0907,2.1582,1.6645,0.6710,-1.4352,0.9869,12.5243,9.0195,7.6620,0.0000,0.2486,0.1143,1.0259,0.8536,0.3247
2025-07-11,80651596023.96,0.4100,0.0946,2.1582,1.6652,0.6718,-1.4568,0.9843,12.5172,9.0201,7.6620,0.0000,0.2524,0.1194,1.0263,0.8543,0.3249
2025-07-10,80651596023.96,0.4100,0.0946,2.1582,1.6673,0.6722,-1.4568,0.9847,12.4913,9.0195,7.6620,0.0000,0.2524,0.1195,1.0263,0.8546,0.3254
2025-07-09,78026839940.34,0.3966,0.0798,2.1582,1.6696,0.6723,-1.4094,0.9926,12.4902,9.0195,7.6620,0.0000,0.2442,0.0959,1.0266,0.8550,0.3256
2025-07-08,78265454129.76,0.3978,0.0807,2.1582,1.6712,0.6726,-1.4137,0.9926,12.4787,9.0195,7.6620,0.0000,0.2449,0.0977,1.0267,0.8552,0.3261
2025-07-07,77788225750.92,0.3954,0.0785,2.1582,1.6712,0.6731,-1.4051,0.9935,12.4718,9.0195,7.6620,0.0000,0.2434,0.0933,1.0267,0.8556,0.3263
2025-07-04,76833768993.24,0.3906,0.0732,2.1582,1.6738,0.6740,-1.3878,0.9952,12.4638,9.0201,7.6620,0.0000,0.2404,0.0881,1.0283,0.8562,0.3264
2025-07-03,77072383182.66,0.3918,0.0750,2.1582,1.6752,0.6741,-1.3921,0.9952,12.4595,9.0195,7.6620,0.0000,0.2412,0.0903,1.0283,0.8564,0.3269
2025-07-02,77549611561.5,0.3942,0.0763,2.1582,1.6767,0.6746,-1.4008,0.9952,12.4433,9.0195,7.6620,0.0000,0.2427,0.0911,1.0284,0.8566,0.3270
2025-07-01,75760005140.85,0.3851,0.0663,2.1582,1.6770,0.6760,-1.3684,0.9978,12.3922,9.0195,7.6620,0.0000,0.2371,0.0824,1.0289,0.8566,0.3270
2025-06-30,76595154803.82,0.3893,0.0706,2.1582,1.6786,0.6773,-1.3835,0.9969,12.3805,9.0195,7.6620,0.0000,0.2397,0.0855,1.0290,0.8567,0.3271
2025-06-27,76237233519.69,0.3875,0.0680,2.1582,1.6813,0.6775,-1.3771,0.9974,12.3792,9.0201,7.6620,0.0000,0.2386,0.0833,1.0300,0.8573,0.3273
2025-06-26,76237233519.69,0.3875,0.0680,2.1582,1.6815,0.6775,-1.3771,0.9978,12.3792,9.0195,7.6620,0.0000,0.2386,0.0833,1.0300,0.8574,0.3273
2025-06-25,75402083856.72,0.3833,0.0628,2.1582,1.6815,0.6780,-1.3620,0.9987,12.3778,9.0195,7.6620,0.0000,0.2359,0.0789,1.0300,0.8576,0.3277
2025-06-24,75760005140.85,0.3851,0.0659,2.1582,1.6824,0.6780,-1.3684,0.9987,12.3528,9.0195,7.6620,0.0000,0.2371,0.0820,1.0305,0.8579,0.3280
2025-06-23,75044162572.59,0.3815,0.0602,2.1582,1.6836,0.6781,-1.3555,0.9996,12.3292,9.0195,7.6620,0.0000,0.2348,0.0763,1.0306,0.8582,0.3280
2025-06-20,75044162572.59,0.3815,0.0602,2.1582,1.6845,0.6789,-1.3555,1.0000,12.3214,9.0195,7.6620,0.0000,0.2348,0.0763,1.0312,0.8583,0.3282
2025-06-19,75402083856.72,0.3833,0.0620,2.1585,1.6849,0.6789,-1.3620,1.0000,12.3214,9.0189,7.6620,0.0000,0.2359,0.0781,1.0314,0.8583,0.3282
2025-06-18,76833768993.24,0.3906,0.0694,2.1585,1.6849,0.6794,-1.3878,0.9996,12.2977,9.0189,7.6620,0.0000,0.2404,0.0842,1.0314,0.8589,0.3282
2025-06-17,77907532845.63,0.3960,0.0733,2.1585,1.6853,0.6794,-1.4072,0.9991,12.2946,9.0189,7.6620,0.0000,0.2438,0.0877,1.0319,0.8590,0.3282
2025-06-16,78384761224.47,0.3984,0.0755,2.1585,1.6858,0.6799,-1.4158,0.9987,12.2841,9.0189,7.6620,0.0000,0.2453,0.0921,1.0322,0.8595,0.3283
2025-06-13,76833768993.24,0.3906,0.0693,2.1582,1.6874,0.6799,-1.3878,1.0000,12.2153,9.0195,7.6620,0.0000,0.2404,0.0842,1.0325,0.8596,0.3289
2025-06-12,77668918656.21,0.3948,0.0716,2.1585,1.6887,0.6799,-1.4029,1.0000,12.2153,9.0189,7.6620,0.0000,0.2430,0.0868,1.0332,0.8596,0.3289
2025-06-11,78384761224.47,0.3984,0.0746,2.1585,1.6909,0.6804,-1.4158,1.0000,12.2072,9.0189,7.6620,0.0000,0.2453,0.0912,1.0347,0.8598,0.3303
2025-06-10,78742682508.6,0.4003,0.0764,2.1585,1.6924,0.6843,-1.4223,0.9991,12.2048,9.0189,7.6620,0.0000,0.2464,0.0960,1.0355,0.8600,0.3312
2025-06-09,78981296698.02,0.4015,0.0777,2.1585,1.6947,0.6862,-1.4266,0.9987,12.1939,9.0189,7.6620,0.0000,0.2471,0.0977,1.0361,0.8604,0.3322
2025-06-06,78742682508.6,0.4003,0.0763,2.1582,1.6954,0.6879,-1.4223,0.9996,12.1718,9.0195,7.6620,0.0000,0.2464,0.0959,1.0361,0.8606,0.3324
2025-06-05,79219910887.44,0.4027,0.0790,2.1585,1.6959,0.6879,-1.4309,0.9978,12.1718,9.0189,7.6620,0.0000,0.2479,0.1008,1.0361,0.8608,0.3324
2025-06-04,78981296698.02,0.4015,0.0772,2.1585,1.6973,0.6882,-1.4266,0.9996,12.1572,9.0189,7.6620,0.0000,0.2471,0.0973,1.0364,0.8612,0.3324
2025-06-03,78504068319.18,0.3990,0.0755,2.1585,1.6973,0.6882,-1.4180,1.0000,12.1504,9.0189,7.6620,0.0000,0.2456,0.0916,1.0374,0.8613,0.3327
2025-05-30,79219910887.44,0.4027,0.0780,2.1582,1.6986,0.6896,-1.4309,0.9991,12.1472,9.0201,7.6620,0.0000,0.2479,0.0998,1.0382,0.8614,0.3329
2025-05-29,79935753455.7,0.4063,0.0816,2.1582,1.7001,0.6906,-1.4439,0.9978,12.1376,9.0195,7.6620,0.0000,0.2501,0.1047,1.0382,0.8616,0.3334
2025-05-28,79697139266.28,0.4051,0.0798,2.1582,1.7020,0.6913,-1.4395,0.9983,12.1308,9.0195,7.6620,0.0000,0.2494,0.1034,1.0384,0.8619,0.3334
2025-05-27,79577832171.57,0.4045,0.0789,2.1582,1.7025,0.6930,-1.4374,0.9987,12.1261,9.0195,7.6620,0.0000,0.2490,0.1025,1.0386,0.8622,0.3345
2025-05-26,79100603792.73,0.4021,0.0772,2.1582,1.7027,0.6940,-1.4288,0.9996,12.1091,9.0195,7.6620,0.0000,0.2475,0.0986,1.0387,0.8626,0.3350
2025-05-23,79100603792.73,0.4021,0.0772,2.1582,1.7030,0.6950,-1.4288,1.0000,12.0726,9.0201,7.6620,0.0000,0.2475,0.0985,1.0427,0.8629,0.3355
2025-05-22,79577832171.57,0.4045,0.0781,2.1582,1.7036,0.6964,-1.4374,1.0000,12.0621,9.0195,7.6620,0.0000,0.2490,0.1016,1.0427,0.8630,0.3355
2025-05-21,80651596023.96,0.4100,0.0798,2.1582,1.7050,0.6964,-1.4568,1.0000,12.0515,9.0195,7.6620,0.0000,0.2524,0.1047,1.0436,0.8631,0.3362
2025-05-20,80890210213.38,0.4112,0.0802,2.1582,1.7062,0.6983,-1.4611,0.9991,12.0356,9.0195,7.6620,0.0000,0.2531,0.1055,1.0439,0.8632,0.3362
2025-05-19,81128824402.8,0.4124,0.0816,2.1582,1.7068,0.6983,-1.4654,0.9987,12.0356,9.0195,7.6620,0.0000,0.2539,0.1086,1.0449,0.8635,0.3365
2025-05-16,80770903118.67,0.4106,0.0798,2.1582,1.7082,0.7013,-1.4589,1.0000,12.0243,9.0201,7.6620,0.0000,0.2527,0.1046,1.0451,0.8638,0.3367
2025-05-15,81009517308.09,0.4118,0.0807,2.1582,1.7085,0.7019,-1.4633,0.9996,12.0039,9.0195,7.6620,0.0000,0.2535,0.1060,1.0451,0.8639,0.3371
2025-05-14,82202588255.19,0.4178,0.0872,2.1582,1.7096,0.7042,-1.4848,0.9974,11.9847,9.0195,7.6620,0.0000,0.2572,0.1147,1.0451,0.8640,0.3371
2025-05-13,81844666971.06,0.4160,0.0850,2.1582,1.7115,0.7042,-1.4783,0.9983,11.9734,9.0195,7.6620,0.0000,0.2561,0.1125,1.0459,0.8642,0.3385
2025-05-12,81725359876.35,0.4154,0.0842,2.1582,1.7132,0.7046,-1.4762,0.9987,11.9563,9.0195,7.6620,0.0000,0.2557,0.1112,1.0459,0.8647,0.3386
2025-05-09,80890210213.38,0.4112,0.0798,2.1582,1.7168,0.7047,-1.4611,1.0000,11.9492,9.0201,7.6620,0.0000,0.2531,0.1051,1.0473,0.8651,0.3396
2025-05-08,82083281160.48,0.4172,0.0855,2.1582,1.7168,0.7051,-1.4826,0.9991,11.9452,9.0195,7.6620,0.0000,0.2568,0.1121,1.0473,0.8653,0.3399
2025-05-07,82321895349.9,0.4185,0.0855,2.1582,1.7168,0.7051,-1.4870,0.9991,11.9424,9.0195,7.6620,0.0000,0.2576,0.1130,1.0473,0.8655,0.3399
2025-05-06,81486745686.93,0.4142,0.0807,2.1582,1.7168,0.7051,-1.4719,0.9996,11.9364,9.0195,7.6620,0.0000,0.2550,0.1095,1.0473,0.8659,0.3401
2025-04-30,81248131497.51,0.4130,0.0802,2.1582,1.7168,0.7066,-1.4676,1.0000,11.9282,9.0209,7.6620,0.0000,0.2542,0.1085,1.0474,0.8664,0.3404
2025-04-29,81248131497.51,0.4009,0.0763,2.1582,1.7168,0.7071,-1.6421,0.9991,11.9113,9.0209,7.6620,0.0000,0.2368,0.0802,1.0480,0.8665,0.3404
2025-04-28,81486745686.93,0.4021,0.0763,2.1582,1.7168,0.7080,-1.6469,0.9991,11.8963,9.0209,7.6620,0.0000,0.2374,0.0802,1.0481,0.8665,0.3404
2025-04-25,84111501770.55,0.4150,0.0810,2.1582,1.7175,0.7090,-1.7000,0.9974,11.8717,9.0217,7.6620,0.0000,0.2451,0.0893,1.0487,0.8666,0.3411
2025-04-24,84469423054.68,0.4168,0.0824,2.1582,1.7183,0.7090,-1.7072,0.9961,11.8648,9.0209,7.6620,0.0000,0.2461,0.0932,1.0487,0.8668,0.3413
2025-04-23,84350115959.97,0.4162,0.0819,2.1582,1.7191,0.7090,-1.7048,0.9969,11.8640,9.0209,7.6620,0.0000,0.2458,0.0919,1.0491,0.8670,0.3418
2025-04-22,85662494001.78,0.4227,0.0841,2.1582,1.7194,0.7114,-1.7313,0.9952,11.8604,9.0209,7.6620,0.0000,0.2496,0.0993,1.0495,0.8672,0.3423
2025-04-21,85662494001.78,0.4227,0.0841,2.1582,1.7199,0.7114,-1.7313,0.9956,11.8530,9.0209,7.6620,0.0000,0.2496,0.0993,1.0504,0.8673,0.3423
2025-04-18,87213486233.01,0.4303,0.0893,2.1582,1.7202,0.7121,-1.7627,0.9948,11.8321,9.0217,7.6620,0.0000,0.2541,0.1050,1.0531,0.8676,0.3423
2025-04-17,85901108191.2,0.4239,0.0841,2.1582,1.7202,0.7121,-1.7361,0.9952,11.8265,9.0209,7.6620,0.0000,0.2503,0.0993,1.0531,0.8676,0.3434
2025-04-16,83992194675.84,0.4144,0.0793,2.1582,1.7204,0.7129,-1.6976,0.9983,11.8216,9.0209,7.6620,0.0000,0.2447,0.0885,1.0547,0.8677,0.3434
2025-04-15,83395659202.29,0.4115,0.0789,2.1582,1.7206,0.7139,-1.6855,0.9991,11.8208,9.0209,7.6620,0.0000,0.2430,0.0854,1.0549,0.8677,0.3441
2025-04-14,84111501770.55,0.4150,0.0802,2.1582,1.7227,0.7144,-1.7000,0.9987,11.8176,9.0209,7.6620,0.0000,0.2451,0.0885,1.0549,0.8678,0.3446
2025-04-11,84469423054.68,0.4168,0.0806,2.1582,1.7254,0.7144,-1.7072,0.9983,11.8151,9.0217,7.6620,0.0000,0.2461,0.0915,1.0553,0.8683,0.3448
2025-04-10,85901108191.2,0.4239,0.0824,2.1582,1.7263,0.7153,-1.7361,0.9974,11.7869,9.0209,7.6620,0.0000,0.2503,0.0976,1.0553,0.8683,0.3448
2025-04-09,84230808865.26,0.4156,0.0802,2.1582,1.7274,0.7168,-1.7024,0.9987,11.7812,9.0209,7.6620,0.0000,0.2454,0.0885,1.0559,0.8684,0.3453
2025-04-08,81128824402.8,0.4003,0.0758,2.1582,1.7287,0.7211,-1.6397,0.9996,11.7743,9.0209,7.6620,0.0000,0.2364,0.0789,1.0560,0.8685,0.3460
2025-04-07,78742682508.6,0.3885,0.0662,2.1582,1.7299,0.7221,-1.5915,1.0000,11.7704,9.0209,7.6620,0.0000,0.2295,0.0697,1.0560,0.8687,0.3471
2025-04-03,85185265622.94,0.4203,0.0802,2.1582,1.7299,0.7231,-1.7217,0.9991,11.7586,9.0209,7.6620,0.0000,0.2482,0.0941,1.0560,0.8689,0.3481
2025-04-02,83992194675.84,0.4144,0.0780,2.1582,1.7299,0.7236,-1.6976,1.0000,11.7586,9.0209,7.6620,0.0000,0.2447,0.0871,1.0560,0.8689,0.3486
2025-04-01,84827344338.81,0.4186,0.0789,2.1582,1.7299,0.7250,-1.7144,1.0000,11.7530,9.0209,7.6620,0.0000,0.2472,0.0911,1.0560,0.8691,0.3489
2025-03-31,84111501770.55,0.3593,0.0444,2.1582,1.7299,0.7276,-4.3352,0.9935,11.7417,9.0209,7.6620,0.0000,0.2128,0.0519,1.0560,0.8692,0.3490
